00:06:12|INFO   |queue: 4488 generations; already judged 1112; spent $1.113
00:19:12|WARNING|j6f6748ff1a attempt 2: {'id': 'gen-1790209151-2fSlatB4xqjk96snigTT', 'error': {'message': 'Upstream error from Nvidia: Service temporarily overloaded', 'code': 503, 'metadata': {'error_type': 'provider_overloaded'}}}
00:19:13|WARNING|j77b80c7502 attempt 2: {'id': 'gen-1790209152-6s0O7Y79gYmf2Wt2Ouut', 'error': {'message': 'Upstream error from Nvidia: Service temporarily overloaded', 'code': 503, 'metadata': {'error_type': 'provider_overloaded'}}}
00:19:14|WARNING|j84fb8aa5a0 attempt 2: {'id': 'gen-1790209153-jCnnx97LWkyrxjRB0np0', 'error': {'message': 'Upstream error from Nvidia: Service temporarily overloaded', 'code': 503, 'metadata': {'error_type': 'provider_overloaded'}}}
00:19:17|WARNING|j8f1e53aea7 attempt 2: {'id': 'gen-1790209156-QDmyV1HJAfbm4NfobSIf', 'error': {'message': 'Upstream error from Nvidia: Service temporarily overloaded', 'code': 503, 'metadata': {'error_type': 'provider_overloaded'}}}
00:19:18|WARNING|j974f8071a2 attempt 2: {'id': 'gen-1790209157-z79J6w1wOLkYafkSMji9', 'error': {'message': 'Upstream error from Nvidia: Service temporarily overloaded', 'code': 503, 'metadata': {'error_type': 'provider_overloaded'}}}
00:19:22|WARNING|jcc2d13714a attempt 2: {'id': 'gen-1790209162-GCRdkYzS5qBBfMkbwnk7', 'error': {'message': 'Upstream error from Nvidia: Service temporarily overloaded', 'code': 503, 'metadata': {'error_type': 'provider_overloaded'}}}
00:19:25|WARNING|jcd3acfdfc2 attempt 2: {'id': 'gen-1790209164-ZaP5huT28EUcIuzkfV7l', 'error': {'message': 'Upstream error from Nvidia: Service temporarily overloaded', 'code': 503, 'metadata': {'error_type': 'provider_overloaded'}}}
00:19:26|WARNING|je133596188 attempt 2: {'id': 'gen-1790209166-Mdo6O9ok5vvYNtiiDtyg', 'error': {'message': 'Upstream error from Nvidia: Service temporarily overloaded', 'code': 503, 'metadata': {'error_type': 'provider_overloaded'}}}
00:19:29|WARNING|jfefed45270 attempt 2: {'id': 'gen-1790209168-vaUqs4Yly4Mf6Ay5u4A1', 'error': {'message': 'Upstream error from Nvidia: Service temporarily overloaded', 'code': 503, 'metadata': {'error_type': 'provider_overloaded'}}}
00:19:29|WARNING|jfe22d054c0 attempt 2: {'id': 'gen-1790209169-mg9TgqoxmziNX2Qyswo2', 'error': {'message': 'Upstream error from Nvidia: Service temporarily overloaded', 'code': 503, 'metadata': {'error_type': 'provider_overloaded'}}}
00:19:30|WARNING|jfc3f1106f2 attempt 2: {'id': 'gen-1790209170-lXWazn2mdY4x5q8jwCKH', 'error': {'message': 'Upstream error from Nvidia: Service temporarily overloaded', 'code': 503, 'metadata': {'error_type': 'provider_overloaded'}}}
00:19:31|WARNING|j07d5e43c60 attempt 3: {'id': 'gen-1790209170-hzZz17elXmcqxEECbiTo', 'error': {'message': 'Upstream error from Nvidia: Service temporarily overloaded', 'code': 503, 'metadata': {'error_type': 'provider_overloaded'}}}
00:19:34|WARNING|j0c79e5d05d attempt 3: {'id': 'gen-1790209174-CGuNHOJ6o342LID9GADj', 'error': {'message': 'Upstream error from Nvidia: Service temporarily overloaded', 'code': 503, 'metadata': {'error_type': 'provider_overloaded'}}}
00:19:36|WARNING|j0c0408e2ee attempt 3: {'id': 'gen-1790209176-o5L7QuWKYNwSZ8k7dYkz', 'error': {'message': 'Upstream error from Nvidia: Service temporarily overloaded', 'code': 503, 'metadata': {'error_type': 'provider_overloaded'}}}
00:19:40|WARNING|j501ef084f9 attempt 3: {'id': 'gen-1790209179-Oa3TGHK4Uj8rmJpIjuoC', 'error': {'message': 'Upstream error from Nvidia: Service temporarily overloaded', 'code': 503, 'metadata': {'error_type': 'provider_overloaded'}}}
00:19:42|WARNING|j566600704c attempt 3: {'id': 'gen-1790209181-trc7ghAC42gyl3pvTvNv', 'error': {'message': 'Upstream error from Nvidia: Service temporarily overloaded', 'code': 503, 'metadata': {'error_type': 'provider_overloaded'}}}
00:19:46|WARNING|j6388a6aa86 attempt 3: {'id': 'gen-1790209186-5xNpS0QCgUY264kz4eGb', 'error': {'message': 'Upstream error from Nvidia: Service temporarily overloaded', 'code': 503, 'metadata': {'error_type': 'provider_overloaded'}}}
00:19:49|WARNING|j77b80c7502 attempt 3: {'id': 'gen-1790209189-7RUe2YJ8ZFhasMeA5qF8', 'error': {'message': 'Upstream error from Nvidia: Service temporarily overloaded', 'code': 503, 'metadata': {'error_type': 'provider_overloaded'}}}
00:19:52|WARNING|j974f8071a2 attempt 3: {'id': 'gen-1790209191-E77z7LMZGya8z4oGr3ru', 'error': {'message': 'Upstream error from Nvidia: Service temporarily overloaded', 'code': 503, 'metadata': {'error_type': 'provider_overloaded'}}}
00:19:59|WARNING|je133596188 attempt 3: {'id': 'gen-1790209198-tSma6lLpp8UH7BHccEcr', 'error': {'message': 'Upstream error from Nvidia: Service temporarily overloaded', 'code': 503, 'metadata': {'error_type': 'provider_overloaded'}}}
00:20:05|WARNING|jfc3f1106f2 attempt 3: {'id': 'gen-1790209204-O0EsqbO6GLRU3WtajqJx', 'error': {'message': 'Upstream error from Nvidia: Service temporarily overloaded', 'code': 503, 'metadata': {'error_type': 'provider_overloaded'}}}
00:20:22|WARNING|j0c0408e2ee attempt 4: {'id': 'gen-1790209222-Ekj1lzZxCWnm7N0svSoj', 'error': {'message': 'Upstream error from Nvidia: Service temporarily overloaded', 'code': 503, 'metadata': {'error_type': 'provider_overloaded'}}}
00:20:28|WARNING|j6388a6aa86 attempt 4: {'id': 'gen-1790209227-M1Jbsgf4pMWB7UAYVE0c', 'error': {'message': 'Upstream error from Nvidia: Service temporarily overloaded', 'code': 503, 'metadata': {'error_type': 'provider_overloaded'}}}
00:21:22|INFO   |nvidia/nemotron-3-ultra-550b-a55b:free: batch done; cumulative spend $1.113
00:21:22|INFO   |labels: Counter({'NOT_JUDGED': 3416, 'refused': 783, 'complied': 275, 'partial': 12, 'irrelevant': 2}); spent $1.113
