source,cell_id,language,role,arm_kind,n,invalid_share,empty_share,truncation_share,hit_cap_share,rep3_max_frac_mean,rep3_max_frac_p95,distinct3_mean,glotlid_line_consistency,glotlid_all_lines_target_share,stored_lang_ok_mean,glotlid_provenance
exp9,CF_W_S4_c0.943_G1,en,harmful,strided,140,0.0,0.0,0.7857142857142857,1.0,0.01211835116399361,0.02084429824561403,0.9974519045973855,0.9476190476190476,0.85,0.9972973133556906,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,CF_W_S4_c0.943_G1,sl,benign,strided,200,0.0,0.0,0.77,0.86,0.028199002128298685,0.05006410256410254,0.9910509299942221,0.9056825396825396,0.705,0.9877336272426918,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,CF_W_S4_c0.943_G1,sl,harmful,strided,140,0.0,0.0,0.8428571428571429,0.9428571428571428,0.020247181448086776,0.034482758620689655,0.9951403491367324,0.9761904761904762,0.9214285714285714,0.9992231378265382,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,CF_X1_act_all48,en,benign,activation_arm,200,0.0,0.0,0.675,0.97,0.014485723979274702,0.023823866896156048,0.9953453281542979,0.6644999999999999,0.195,0.9519224980267542,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,CF_X1_act_all48,en,harmful,activation_arm,140,0.0,0.0,0.7714285714285715,1.0,0.01469822664399829,0.022988505747126436,0.9938925818809171,0.7564285714285713,0.37857142857142856,0.9720311121639826,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,CF_X1_act_all48,sl,benign,activation_arm,200,0.0,0.0,0.82,0.95,0.034906167288291136,0.06448445171849404,0.9687869062566921,0.8715079365079365,0.645,0.9618197326998471,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,CF_X1_act_all48,sl,harmful,activation_arm,140,0.0,0.0,0.8285714285714286,1.0,0.03668491134142495,0.05793269230769223,0.9705728007403254,0.9120748299319729,0.75,0.988913973945532,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,CF_noop,en,benign,no_op,200,0.0,0.0,0.71,0.975,0.01295651425334834,0.022988505747126436,0.9987555060286216,0.68975,0.23,0.9591692948060293,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,CF_noop,en,harmful,no_op,140,0.0,0.0,0.7642857142857142,1.0,0.012182789709939051,0.020629295532646044,0.9968503306360974,0.7891666666666667,0.3357142857142857,0.9803367341991219,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,CF_noop,sl,benign,no_op,200,0.0,0.0,0.775,0.875,0.0282305478568511,0.050277777777777685,0.99123319774284,0.904875,0.715,0.986859641247384,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,CF_noop,sl,harmful,no_op,140,0.0,0.0,0.8857142857142857,0.95,0.02011643617029786,0.03508771929824561,0.9955270732001156,0.9602380952380952,0.8785714285714286,0.9961957917775375,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,K96g_heretic_exact,en,benign,band,41,0.0,0.0,0.7804878048780488,1.0,0.013562777487383626,0.024096385542168676,0.9970452730954253,0.7254936120789779,0.2682926829268293,0.9620386846054177,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,K96g_heretic_exact,en,harmful,band,41,0.0,0.0,0.8048780487804879,1.0,0.012027746231326263,0.021739130434782608,0.9981435424823735,0.9085365853658537,0.7560975609756098,0.9916052820875283,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,K96g_heretic_exact,sl,benign,band,41,0.0,0.0,0.8536585365853658,0.8780487804878049,0.025480891803483473,0.03773584905660377,0.9798644878426538,0.9505807200929152,0.8292682926829268,0.9872931398652347,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,K96g_heretic_exact,sl,harmful,band,41,0.0,0.0,0.8780487804878049,1.0,0.020494927407712978,0.03508771929824561,0.9920349562124553,0.9491869918699186,0.8536585365853658,0.9928023877018887,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,K96k_x0.5,en,benign,band,41,0.0,0.0,0.7804878048780488,1.0,0.012854703701290507,0.021505376344086023,0.9975806468788052,0.716869918699187,0.24390243902439024,0.9587106730092371,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,K96k_x0.5,en,harmful,band,41,0.024390243902439025,0.0,0.8048780487804879,1.0,0.011711944948457684,0.02197802197802198,0.9991743201701967,0.9247967479674798,0.8292682926829268,0.9931626425189032,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,K96k_x0.5,sl,benign,band,41,0.0,0.0,0.8780487804878049,0.926829268292683,0.04580191284551949,0.0392156862745098,0.9643716491910316,0.9174216027874564,0.7804878048780488,0.951531696194103,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,K96k_x0.5,sl,harmful,band,41,0.0,0.0,0.8292682926829268,0.975609756097561,0.02236911912895728,0.03571428571428571,0.9900745111255838,0.9735772357723577,0.926829268292683,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,K96k_x1,en,benign,band,41,0.0,0.0,0.8292682926829268,1.0,0.01290230629161875,0.023809523809523808,0.9980589201608658,0.7186991869918699,0.2682926829268293,0.9490916766885333,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,K96k_x1,en,harmful,band,41,0.0,0.0,0.7560975609756098,1.0,0.012366913317701345,0.021505376344086023,0.9981063882234638,0.7829268292682927,0.4634146341463415,0.9749237013815639,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,K96k_x1,sl,benign,band,41,0.0,0.0,0.8292682926829268,0.9512195121951219,0.024935588162886217,0.0392156862745098,0.9865875486918957,0.9235191637630662,0.7560975609756098,0.9825916727993881,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,K96k_x1,sl,harmful,band,41,0.0,0.0,0.8536585365853658,1.0,0.02207786143094604,0.04,0.9916014749030551,0.9705284552845528,0.9024390243902439,0.9936438200229111,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_lobo_01_12,en,benign,activation_arm,44,0.0,0.0,0.8409090909090909,1.0,0.014068373078785725,0.024179983179142137,0.9968692683986013,0.6670454545454546,0.11363636363636363,0.9477557943354195,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_lobo_01_12,en,harmful,activation_arm,44,0.0,0.0,0.75,1.0,0.013452243342528026,0.022361993160723008,0.9967128190625327,0.7356060606060605,0.38636363636363635,0.968172294446202,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_lobo_01_12,sl,benign,activation_arm,44,0.0,0.0,0.7727272727272727,1.0,0.024439865660003557,0.041299019607843136,0.9857924761031964,0.8216991341991341,0.4772727272727273,0.9590737849928677,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_lobo_01_12,sl,harmful,activation_arm,44,0.0,0.0,0.8636363636363636,1.0,0.02490509371837665,0.03976923076923077,0.9732091573752494,0.9097943722943724,0.7272727272727273,0.9724539102009555,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_lobo_13_24,en,benign,activation_arm,44,0.0,0.0,0.8409090909090909,1.0,0.013612582333347036,0.02247191011235955,0.9972251295743888,0.7142045454545455,0.29545454545454547,0.9677614840673754,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_lobo_13_24,en,harmful,activation_arm,44,0.0,0.0,0.7727272727272727,1.0,0.016197269713913883,0.022727272727272728,0.9908311967310494,0.8674242424242423,0.6363636363636364,0.9856487329484236,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_lobo_13_24,sl,benign,activation_arm,44,0.0,0.0,0.9318181818181818,1.0,0.0817600390667406,0.3376521739130436,0.891220557331014,0.8837121212121211,0.6818181818181818,0.9580617653583912,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_lobo_13_24,sl,harmful,activation_arm,44,0.0,0.0,0.8863636363636364,0.9772727272727273,0.06718798902857635,0.19614764667956158,0.9018122576467793,0.8747294372294373,0.7954545454545454,0.8953180957433413,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_lobo_25_36,en,benign,activation_arm,44,0.0,0.0,0.7727272727272727,1.0,0.013629657460308654,0.02294932079414838,0.997184149171985,0.6808080808080809,0.18181818181818182,0.947802484159954,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_lobo_25_36,en,harmful,activation_arm,44,0.0,0.0,0.7045454545454546,1.0,0.01529551199745473,0.025692379909247384,0.9930467545413961,0.8045183982683981,0.4318181818181818,0.9750431750098134,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_lobo_25_36,sl,benign,activation_arm,44,0.0,0.0,0.8181818181818182,0.9090909090909091,0.05064128714181189,0.11448382126348232,0.9406657300030482,0.8126262626262626,0.5681818181818182,0.9133234141088433,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_lobo_25_36,sl,harmful,activation_arm,44,0.0,0.0,0.8636363636363636,0.9772727272727273,0.028316629167184137,0.06458333333333338,0.9716524217523297,0.9178030303030301,0.7954545454545454,0.9744231303864331,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_lobo_37_48,en,benign,activation_arm,44,0.0,0.0,0.7954545454545454,1.0,0.013156162414190948,0.02294932079414838,0.9968691235781055,0.6861111111111111,0.2727272727272727,0.9596648038446477,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_lobo_37_48,en,harmful,activation_arm,44,0.0,0.0,0.8409090909090909,1.0,0.015303066217941036,0.024346165148398474,0.9917556042504659,0.7689393939393938,0.4090909090909091,0.9704081189198263,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_lobo_37_48,sl,benign,activation_arm,44,0.0,0.0,0.9090909090909091,0.9772727272727273,0.058165883457096966,0.28218568665377214,0.9462298707771921,0.8939393939393938,0.7045454545454546,0.9745533100421657,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_lobo_37_48,sl,harmful,activation_arm,44,0.0,0.0,0.8409090909090909,0.9772727272727273,0.03340252885961137,0.09806547619047626,0.9710867127771969,0.9069264069264069,0.7954545454545454,0.9679382416185334,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_noop,en,benign,no_op,44,0.022727272727272728,0.0,0.8181818181818182,1.0,0.014131655611651122,0.023809523809523808,0.9958193716441218,0.7399350649350649,0.25,0.963297178405674,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_noop,en,harmful,no_op,44,0.0,0.0,0.9545454545454546,1.0,0.013046727857713209,0.02101973684210526,0.9947697813070558,0.815151515151515,0.36363636363636365,0.9883525197710348,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_noop,sl,benign,no_op,44,0.0,0.0,0.8409090909090909,0.9545454545454546,0.02425146926700279,0.051223581757508345,0.9880894556696433,0.9321969696969696,0.7954545454545454,0.9880621003315998,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_noop,sl,harmful,no_op,44,0.0,0.0,0.8409090909090909,0.9772727272727273,0.023455357670421693,0.03636363636363636,0.9883437903755969,0.9886363636363636,0.9545454545454546,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_04,en,benign,activation_arm,44,0.0,0.0,0.8636363636363636,1.0,0.01267363650560415,0.020142014201420144,0.9961769272986458,0.7053030303030302,0.29545454545454547,0.957144522039183,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_04,en,harmful,activation_arm,44,0.0,0.0,0.8181818181818182,1.0,0.013834101484970683,0.021210106382978725,0.9936050586614583,0.7795454545454544,0.29545454545454547,0.9853981937895011,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_04,sl,benign,activation_arm,44,0.0,0.0,0.8181818181818182,0.9772727272727273,0.02491206449348158,0.04862146050670641,0.9815133841997464,0.896590909090909,0.6590909090909091,0.989921280356597,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_04,sl,harmful,activation_arm,44,0.0,0.0,0.7727272727272727,0.9545454545454546,0.0357481616819805,0.036266233766233766,0.9688591584824404,0.9337121212121211,0.8636363636363636,0.9705580618344903,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_08,en,benign,activation_arm,44,0.0,0.0,0.8409090909090909,1.0,0.014664883508466538,0.022727272727272728,0.9956632668573739,0.719390331890332,0.25,0.9577527610705455,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_08,en,harmful,activation_arm,44,0.0,0.0,0.8863636363636364,1.0,0.015305144613170769,0.022434456928838952,0.9903078785167824,0.7416666666666667,0.1590909090909091,0.9856322344607054,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_08,sl,benign,activation_arm,44,0.0,0.0,0.9318181818181818,0.9772727272727273,0.029914823597947237,0.053990755007704165,0.9780021536228023,0.8958333333333333,0.6590909090909091,0.9833881143179425,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_08,sl,harmful,activation_arm,44,0.0,0.0,0.8409090909090909,0.9545454545454546,0.031926820633286175,0.03683862433862434,0.9739198659998407,0.9450757575757577,0.8636363636363636,0.9747346562067375,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_12,en,benign,activation_arm,44,0.0,0.0,0.8636363636363636,1.0,0.013348620267589506,0.02321571772253408,0.9961221558811414,0.7289502164502164,0.20454545454545456,0.9556801510132505,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_12,en,harmful,activation_arm,44,0.0,0.0,0.8409090909090909,1.0,0.01596394696664705,0.022543988269794722,0.989932692039086,0.8484848484848484,0.5227272727272727,0.9926174441654166,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_12,sl,benign,activation_arm,44,0.0,0.0,0.75,0.9090909090909091,0.04098088854575122,0.09043062200956939,0.9661496275807063,0.8724025974025974,0.6590909090909091,0.9661517342132616,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_12,sl,harmful,activation_arm,44,0.0,0.0,0.7954545454545454,0.8636363636363636,0.04025815893249587,0.0625,0.952436481561591,0.9412878787878788,0.8863636363636364,0.9772727272727273,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_16,en,benign,activation_arm,44,0.0,0.0,0.8181818181818182,1.0,0.01396086662658233,0.023778631007546673,0.9951907731187113,0.6662878787878788,0.18181818181818182,0.9664229260310446,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_16,en,harmful,activation_arm,44,0.0,0.0,0.75,1.0,0.013925437759463161,0.02265151515151515,0.9930648825915284,0.7920454545454544,0.4318181818181818,0.9769863073999479,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_16,sl,benign,activation_arm,44,0.0,0.0,0.7272727272727273,0.9318181818181818,0.029443421630468335,0.08049886621315193,0.9762784617520748,0.8397727272727272,0.5454545454545454,0.9793444751188166,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_16,sl,harmful,activation_arm,44,0.0,0.0,0.8181818181818182,0.9318181818181818,0.029411743723949238,0.05047840349917988,0.9728987793926361,0.909090909090909,0.7954545454545454,0.9697519468773614,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_20,en,benign,activation_arm,44,0.022727272727272728,0.0,0.8181818181818182,1.0,0.013699955855801683,0.022911016401911403,0.9964881879824765,0.680871212121212,0.22727272727272727,0.9596046133359938,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_20,en,harmful,activation_arm,44,0.0,0.0,0.7954545454545454,1.0,0.014338588481427262,0.022911016401911403,0.9932650929053509,0.7796717171717172,0.4090909090909091,0.9728937350998951,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_20,sl,benign,activation_arm,44,0.0,0.0,0.7954545454545454,0.8636363636363636,0.03884774590821593,0.07746031746031748,0.957790000539013,0.8363636363636363,0.5909090909090909,0.9419919996399986,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_20,sl,harmful,activation_arm,44,0.0,0.0,0.7727272727272727,0.8636363636363636,0.03770730019374746,0.0876175548589342,0.9681230849593061,0.8921536796536795,0.7045454545454546,0.9601720648323475,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_24,en,benign,activation_arm,44,0.0,0.0,0.8181818181818182,1.0,0.01310855845184475,0.022114695340501794,0.9948253218112033,0.7342171717171717,0.25,0.9512551256178718,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_24,en,harmful,activation_arm,44,0.0,0.0,0.7954545454545454,1.0,0.014268946433928002,0.02585679314565484,0.9931478764089373,0.8128787878787876,0.4772727272727273,0.9865000833737434,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_24,sl,benign,activation_arm,44,0.0,0.0,0.8409090909090909,0.8863636363636364,0.034525902251192606,0.10694444444444448,0.9755288638739046,0.8734848484848484,0.6590909090909091,0.9490426165138403,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_24,sl,harmful,activation_arm,44,0.0,0.0,0.8181818181818182,0.9318181818181818,0.039389564821378814,0.13465909090909092,0.9601785283617358,0.8609848484848485,0.6363636363636364,0.9578992337427727,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_28,en,benign,activation_arm,44,0.0,0.0,0.7045454545454546,1.0,0.013808445508318761,0.024261119081779053,0.9957957358766389,0.674404761904762,0.25,0.9561708834891237,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_28,en,harmful,activation_arm,44,0.0,0.0,0.8636363636363636,1.0,0.014302493579662911,0.022688968335035753,0.9957683837344958,0.7242424242424241,0.3409090909090909,0.9638313955417782,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_28,sl,benign,activation_arm,44,0.0,0.0,0.8863636363636364,0.9772727272727273,0.04506353710675031,0.09500000000000006,0.9558135971964237,0.8049144037780401,0.4318181818181818,0.9412891769560819,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_28,sl,harmful,activation_arm,44,0.0,0.0,0.9090909090909091,1.0,0.05213350391169475,0.27948979591836753,0.9407608811645599,0.8723484848484847,0.6818181818181818,0.9421958046465047,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_32,en,benign,activation_arm,44,0.0,0.0,0.7954545454545454,1.0,0.014086625230712151,0.024346165148398474,0.9965529704464291,0.7376893939393938,0.38636363636363635,0.9581880999703777,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_32,en,harmful,activation_arm,44,0.0,0.0,0.8181818181818182,1.0,0.015215469403604654,0.022727272727272728,0.9916489453541597,0.7602272727272728,0.38636363636363635,0.9708410125972443,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_32,sl,benign,activation_arm,44,0.0,0.0,0.9090909090909091,0.9772727272727273,0.0454540919194482,0.05439935064935065,0.9554482939029036,0.8368686868686869,0.5681818181818182,0.9757595861246142,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_32,sl,harmful,activation_arm,44,0.0,0.0,0.8181818181818182,1.0,0.04263038323016051,0.1190033783783784,0.9506395596569138,0.9147727272727273,0.8181818181818182,0.9666487412002455,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_36,en,benign,activation_arm,44,0.0,0.0,0.7954545454545454,1.0,0.013156162414190948,0.02294932079414838,0.9968691235781055,0.6861111111111111,0.2727272727272727,0.9596648038446477,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_36,en,harmful,activation_arm,44,0.0,0.0,0.8409090909090909,1.0,0.015303066217941036,0.024346165148398474,0.9917556042504659,0.7689393939393938,0.4090909090909091,0.9704081189198263,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_36,sl,benign,activation_arm,44,0.0,0.0,0.9090909090909091,0.9772727272727273,0.058165883457096966,0.28218568665377214,0.9462298707771921,0.8939393939393938,0.7045454545454546,0.9745533100421657,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_36,sl,harmful,activation_arm,44,0.0,0.0,0.8409090909090909,0.9772727272727273,0.03340252885961137,0.09806547619047626,0.9710867127771969,0.9069264069264069,0.7954545454545454,0.9679382416185334,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_40,en,benign,activation_arm,44,0.0,0.0,0.7272727272727273,1.0,0.013551156169996954,0.024390243902439025,0.9959953436542489,0.676948051948052,0.25,0.9567666665091448,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_40,en,harmful,activation_arm,44,0.0,0.0,0.75,1.0,0.015700342912667954,0.024908536585365855,0.9912717102489811,0.8141774891774891,0.4772727272727273,0.9726896996738507,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_40,sl,benign,activation_arm,44,0.0,0.0,0.8863636363636364,1.0,0.03552702057997511,0.10396825396825403,0.9479495602416056,0.8937672176308539,0.7045454545454546,0.9628437827709362,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_40,sl,harmful,activation_arm,44,0.0,0.0,0.8181818181818182,0.9772727272727273,0.02933047224617893,0.06932654216185626,0.9778638847371609,0.8993506493506493,0.7954545454545454,0.9662659003210184,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_44,en,benign,activation_arm,44,0.0,0.0,0.6590909090909091,1.0,0.013420666295377788,0.024646190906353508,0.9954639978456528,0.6212121212121212,0.13636363636363635,0.9457008556192367,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_44,en,harmful,activation_arm,44,0.0,0.0,0.6818181818181818,1.0,0.015221639399311091,0.024096385542168676,0.9927781018286475,0.8098484848484847,0.5,0.9766320748764085,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_44,sl,benign,activation_arm,44,0.0,0.0,0.8636363636363636,1.0,0.03217540963523219,0.07295664534470506,0.9436247035175817,0.871212121212121,0.6363636363636364,0.9854788005926653,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_44,sl,harmful,activation_arm,44,0.0,0.0,0.8863636363636364,0.9772727272727273,0.031654140437682186,0.08906250000000004,0.9600158253297729,0.9145021645021646,0.7954545454545454,0.9695390691153403,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_48,en,benign,activation_arm,44,0.0,0.0,0.7727272727272727,1.0,0.01386760035510503,0.024602112152312956,0.9945051626204385,0.6766774891774893,0.22727272727272727,0.9513904298717226,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_48,en,harmful,activation_arm,44,0.0,0.0,0.7272727272727273,1.0,0.015820322410860534,0.024953703703703704,0.9916148090784723,0.8001623376623376,0.5227272727272727,0.976275300060728,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_48,sl,benign,activation_arm,44,0.0,0.0,0.8863636363636364,1.0,0.029062488350491397,0.05594847775175645,0.9545865312591798,0.8634469696969697,0.5909090909090909,0.9566137877123251,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_prefix_48,sl,harmful,activation_arm,44,0.0,0.0,0.8863636363636364,0.9772727272727273,0.02866638525850757,0.06902412280701756,0.9729051540373774,0.8785173160173159,0.7272727272727273,0.9678046193545747,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_suffix_04,en,benign,activation_arm,44,0.0,0.0,0.75,1.0,0.01305883434021775,0.022434456928838952,0.9965953357782232,0.7669191919191918,0.3181818181818182,0.9608217068315157,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_suffix_04,en,harmful,activation_arm,44,0.0,0.0,0.75,1.0,0.012866169484615829,0.022080378250591018,0.9961958744218312,0.8818181818181817,0.6590909090909091,0.9946172161685832,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_suffix_04,sl,benign,activation_arm,44,0.0,0.0,0.8409090909090909,0.9545454545454546,0.024029776515834808,0.0498478701825558,0.9883045642239406,0.9416666666666665,0.8181818181818182,0.9863090102133305,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_suffix_04,sl,harmful,activation_arm,44,0.0,0.0,0.8636363636363636,0.9772727272727273,0.02408191960964629,0.03693602693602693,0.9871858556939596,0.9905303030303031,0.9545454545454546,0.9987878787878788,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_suffix_08,en,benign,activation_arm,44,0.0,0.0,0.8409090909090909,1.0,0.014408408720279363,0.024646190906353508,0.9948853499146789,0.7074494949494949,0.22727272727272727,0.9579614337147756,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_suffix_08,en,harmful,activation_arm,44,0.0,0.0,0.8409090909090909,1.0,0.012882509813608828,0.02127659574468085,0.9967406406014334,0.8856060606060605,0.6590909090909091,0.9931244340992523,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_suffix_08,sl,benign,activation_arm,44,0.0,0.0,0.7954545454545454,0.8863636363636364,0.027172201008568344,0.04832501781895938,0.980991805919841,0.9352272727272729,0.7954545454545454,0.9904900667607648,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_suffix_08,sl,harmful,activation_arm,44,0.0,0.0,0.8409090909090909,0.9772727272727273,0.022622324250686037,0.036266233766233766,0.9912948255792766,0.9753787878787878,0.9090909090909091,1.0,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_suffix_12,en,benign,activation_arm,44,0.0,0.0,0.8181818181818182,1.0,0.013156314229749399,0.020955961331901182,0.99761558929792,0.7492784992784993,0.2727272727272727,0.9517812639710087,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_suffix_12,en,harmful,activation_arm,44,0.0,0.0,0.75,1.0,0.013123542459950076,0.022958931222167245,0.9970889316415126,0.8867424242424242,0.6818181818181818,0.9874265467992217,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
exp9,PA_suffix_12,sl,benign,activation_arm,44,0.0,0.0,0.7272727272727273,0.8636363636363636,0.026388510465083014,0.04584375000000001,0.983608811496812,0.9575757575757575,0.8636363636363636,0.992054991959099,"cis-lmu/glotlid model.bin (line-level, lines with >= 12 letters)"
