source,model,cell_id,n_en,n_sl,gap_workhorse_strict,gap_workhorse_strict_ci,gap_workhorse_strict_excl0,gap_workhorse_broad,gap_workhorse_broad_ci,gap_workhorse_broad_excl0,gap_keyword,gap_keyword_ci,gap_keyword_excl0,gap_classifier,gap_classifier_ci,gap_classifier_excl0,gap_rogan_gladen,gap_rogan_gladen_ci,gap_rogan_gladen_excl0,judge_sensitive_vs,JUDGE_SENSITIVE,gap_ci_note,DEFINITION_SENSITIVE,KEYWORD_DISAGREES
exp9,gemma,PA_lobo_13_24,44,44,-0.04545454545454547,"[-0.205, 0.114]",False,-0.31818181818181823,"[-0.500, -0.136]",True,-0.5,"[-0.636, -0.341]",True,0.09090909090909091,"[0.023, 0.182]",True,-0.023461997735885767,"[-0.136, 0.091]",False,workhorse_broad;keyword;classifier,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,PA_lobo_25_36,44,44,0.3181818181818182,"[0.136, 0.477]",True,0.06818181818181812,"[-0.136, 0.273]",False,-0.8636363636363636,"[-0.955, -0.750]",True,0.38636363636363635,"[0.227, 0.545]",True,0.3931459754913575,"[0.250, 0.545]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,PA_lobo_37_48,44,44,0.045454545454545456,"[-0.068, 0.159]",False,-0.18181818181818177,"[-0.364, 0.023]",False,-0.5681818181818182,"[-0.705, -0.432]",True,0.06818181818181818,"[0.000, 0.159]",False,0.04223962053287782,"[0.000, 0.114]",False,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,PA_prefix_04,44,44,-0.022727272727272707,"[-0.159, 0.114]",False,-0.06818181818181823,"[-0.159, 0.023]",False,-0.9545454545454546,"[-1.000, -0.886]",True,-0.022727272727272707,"[-0.136, 0.091]",False,0.01548826268688508,"[-0.091, 0.114]",False,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,PA_prefix_08,44,44,0.0,"[-0.114, 0.114]",False,-0.045454545454545525,"[-0.159, 0.068]",False,-0.9545454545454546,"[-1.000, -0.886]",True,0.022727272727272707,"[-0.136, 0.160]",False,0.041601478074341336,"[-0.068, 0.136]",False,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,PA_prefix_12,44,44,0.06818181818181823,"[-0.114, 0.250]",False,-0.13636363636363635,"[-0.273, 0.000]",False,-0.9318181818181819,"[-1.000, -0.841]",True,0.045454545454545525,"[-0.136, 0.227]",False,0.11592954766317543,"[-0.068, 0.295]",False,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,PA_prefix_16,44,44,0.34090909090909094,"[0.136, 0.523]",True,0.045454545454545414,"[-0.114, 0.227]",False,-0.8863636363636364,"[-0.977, -0.773]",True,0.29545454545454547,"[0.091, 0.477]",True,0.42407308276705696,"[0.227, 0.614]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,PA_prefix_20,44,44,0.29545454545454547,"[0.114, 0.500]",True,0.0,"[-0.205, 0.205]",False,-0.9090909090909091,"[-0.977, -0.818]",True,0.40909090909090906,"[0.227, 0.568]",True,0.36823623307596176,"[0.182, 0.545]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,PA_prefix_24,44,44,0.34090909090909094,"[0.159, 0.523]",True,-0.022727272727272818,"[-0.205, 0.160]",False,-0.8863636363636364,"[-0.977, -0.795]",True,0.4545454545454546,"[0.295, 0.614]",True,0.4200615061935212,"[0.250, 0.591]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,PA_prefix_28,44,44,0.022727272727272735,"[-0.091, 0.136]",False,-0.3181818181818182,"[-0.523, -0.114]",True,-0.6363636363636364,"[-0.773, -0.499]",True,0.06818181818181818,"[0.000, 0.159]",False,0.016126405145421335,"[0.000, 0.068]",False,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,PA_prefix_32,44,44,-0.04545454545454545,"[-0.136, 0.023]",False,-0.11363636363636365,"[-0.295, 0.114]",False,-0.5227272727272727,"[-0.659, -0.386]",True,0.022727272727272728,"[0.000, 0.068]",False,0.0,"[0.000, 0.000]",False,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,PA_prefix_36,44,44,0.045454545454545456,"[-0.069, 0.159]",False,-0.18181818181818177,"[-0.386, 0.023]",False,-0.5681818181818182,"[-0.705, -0.432]",True,0.06818181818181818,"[0.000, 0.137]",False,0.04223962053287782,"[0.000, 0.114]",False,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,PA_prefix_40,44,44,0.02272727272727272,"[-0.114, 0.159]",False,-0.4090909090909091,"[-0.591, -0.205]",True,-0.5227272727272727,"[-0.659, -0.364]",True,0.06818181818181818,"[0.000, 0.159]",False,0.04223962053287782,"[0.000, 0.114]",False,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,PA_prefix_44,44,44,0.02272727272727272,"[-0.114, 0.159]",False,-0.25000000000000006,"[-0.455, -0.045]",True,-0.5681818181818182,"[-0.705, -0.432]",True,0.06818181818181818,"[0.000, 0.136]",False,0.04223962053287782,"[0.000, 0.114]",False,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,PA_prefix_48,44,44,-0.06818181818181818,"[-0.182, 0.045]",False,-0.25,"[-0.455, -0.045]",True,-0.5227272727272727,"[-0.659, -0.364]",True,0.045454545454545456,"[0.000, 0.114]",False,-0.0146786604659116,"[-0.045, 0.000]",False,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,PA_suffix_04,44,44,0.11363636363636354,"[-0.023, 0.273]",False,0.0,"[-0.114, 0.114]",False,-0.9545454545454546,"[-1.000, -0.886]",True,0.13636363636363635,"[-0.023, 0.273]",False,0.17056292438220977,"[0.068, 0.295]",True,keyword;rogan_gladen,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,PA_suffix_08,44,44,0.06818181818181812,"[-0.068, 0.205]",False,-0.045454545454545525,"[-0.159, 0.045]",False,-0.9545454545454546,"[-1.000, -0.886]",True,0.06818181818181812,"[-0.068, 0.205]",False,0.11873765126465008,"[0.000, 0.250]",False,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,PA_suffix_12,44,44,0.15909090909090906,"[0.000, 0.295]",False,0.022727272727272707,"[-0.091, 0.136]",False,-0.9545454545454546,"[-1.000, -0.886]",True,0.11363636363636365,"[-0.023, 0.250]",False,0.22198703984241552,"[0.091, 0.341]",True,keyword;rogan_gladen,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,PA_suffix_16,44,44,0.15909090909090906,"[0.022, 0.318]",True,-0.022727272727272707,"[-0.136, 0.091]",False,-0.9318181818181818,"[-1.000, -0.864]",True,0.22727272727272718,"[0.091, 0.386]",True,0.22158588218506203,"[0.091, 0.364]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,PA_suffix_20,44,44,0.15909090909090917,"[-0.023, 0.341]",False,-0.06818181818181812,"[-0.205, 0.068]",False,-0.8181818181818182,"[-0.909, -0.705]",True,0.2272727272727273,"[0.045, 0.409]",True,0.22038240921300156,"[0.068, 0.409]",True,keyword;classifier;rogan_gladen,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,PA_suffix_24,44,44,0.06818181818181823,"[-0.136, 0.295]",False,-0.18181818181818188,"[-0.364, 0.000]",False,-0.6136363636363636,"[-0.750, -0.477]",True,0.38636363636363635,"[0.227, 0.545]",True,0.10991218280287168,"[-0.091, 0.295]",False,keyword;classifier,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,PA_suffix_28,44,44,0.15909090909090912,"[-0.023, 0.318]",False,-0.2727272727272727,"[-0.455, -0.091]",True,-0.6818181818181818,"[-0.818, -0.545]",True,0.1590909090909091,"[0.068, 0.273]",True,0.21075462543651544,"[0.068, 0.364]",True,workhorse_broad;keyword;classifier;rogan_gladen,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,PA_suffix_32,44,44,0.11363636363636363,"[0.000, 0.227]",False,-0.022727272727272707,"[-0.227, 0.205]",False,-0.5681818181818182,"[-0.705, -0.432]",True,0.09090909090909091,"[0.023, 0.182]",True,0.09446605130779104,"[0.023, 0.182]",True,keyword;classifier;rogan_gladen,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,PA_suffix_36,44,44,0.09090909090909091,"[-0.023, 0.227]",False,-0.20454545454545453,"[-0.409, 0.000]",False,-0.5681818181818182,"[-0.705, -0.432]",True,0.045454545454545456,"[-0.045, 0.159]",False,0.09446605130779104,"[0.023, 0.182]",True,keyword;rogan_gladen,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,PA_suffix_40,44,44,0.09090909090909091,"[0.000, 0.205]",False,-0.25,"[-0.455, -0.023]",True,-0.5454545454545454,"[-0.682, -0.409]",True,0.022727272727272728,"[0.000, 0.068]",False,0.04223962053287782,"[0.000, 0.114]",False,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,PA_suffix_44,44,44,0.11363636363636365,"[-0.023, 0.250]",False,-0.20454545454545453,"[-0.386, 0.000]",False,-0.5681818181818182,"[-0.705, -0.409]",True,0.045454545454545456,"[0.000, 0.114]",False,0.12057926669524753,"[0.045, 0.227]",True,keyword;rogan_gladen,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,PA_suffix_48,44,44,-0.06818181818181818,"[-0.182, 0.045]",False,-0.25,"[-0.432, -0.045]",True,-0.5227272727272727,"[-0.682, -0.364]",True,0.045454545454545456,"[0.000, 0.114]",False,-0.0146786604659116,"[-0.045, 0.000]",False,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,P_W_ALL48_c0.717_G4,41,41,0.07317073170731703,"[-0.024, 0.171]",False,0.024390243902439046,"[0.000, 0.073]",False,-1.0,"[-1.000, -1.000]",True,0.04878048780487798,"[-0.049, 0.147]",False,0.09292479929173547,"[0.024, 0.195]",True,keyword;rogan_gladen,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,P_W_B2_c1,41,41,0.12195121951219512,"[0.000, 0.244]",False,0.04878048780487809,"[0.000, 0.122]",False,-1.0,"[-1.000, -1.000]",True,0.14634146341463417,"[0.049, 0.244]",True,0.14811165490756617,"[0.049, 0.268]",True,keyword;classifier;rogan_gladen,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,P_W_B3_c1,41,41,0.04878048780487798,"[-0.073, 0.171]",False,0.024390243902439046,"[0.000, 0.073]",False,-1.0,"[-1.000, -1.000]",True,0.04878048780487798,"[-0.049, 0.171]",False,0.09292479929173547,"[0.024, 0.195]",True,keyword;rogan_gladen,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,P_W_B3_c1.5,41,41,0.04878048780487798,"[-0.024, 0.146]",False,0.024390243902439046,"[0.000, 0.073]",False,-0.8536585365853658,"[-0.951, -0.732]",True,-0.024390243902439046,"[-0.146, 0.073]",False,0.06533137148382007,"[0.000, 0.146]",False,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,P_W_B4_c1.5,41,41,0.12195121951219512,"[0.024, 0.244]",True,-0.024390243902439046,"[-0.073, 0.000]",False,-0.975609756097561,"[-1.000, -0.927]",True,0.12195121951219512,"[0.024, 0.244]",True,0.14811165490756617,"[0.049, 0.268]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,P_W_C36_c0.787_G3,41,41,0.09756097560975607,"[0.024, 0.195]",True,0.04878048780487809,"[0.000, 0.122]",False,-1.0,"[-1.000, -1.000]",True,0.09756097560975607,"[0.024, 0.195]",True,0.09292479929173547,"[0.024, 0.195]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,P_W_S2_c0.726_G2,41,41,0.09756097560975607,"[0.024, 0.195]",True,0.04878048780487809,"[0.000, 0.122]",False,-1.0,"[-1.000, -1.000]",True,0.09756097560975607,"[0.024, 0.195]",True,0.09292479929173547,"[0.024, 0.195]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,P_W_S4_c0.943_G1,41,41,0.09756097560975607,"[0.024, 0.195]",True,0.024390243902439046,"[0.000, 0.073]",False,-1.0,"[-1.000, -1.000]",True,0.09756097560975607,"[0.024, 0.195]",True,0.09292479929173547,"[0.024, 0.195]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,R_W_ALL48_c0.717_G4,41,41,0.09756097560975607,"[0.024, 0.195]",True,0.024390243902439046,"[0.000, 0.073]",False,-0.975609756097561,"[-1.000, -0.927]",True,0.14634146341463417,"[0.049, 0.268]",True,0.09292479929173547,"[0.024, 0.195]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,R_W_B2_c1,41,41,0.09756097560975607,"[0.024, 0.195]",True,0.0,"[0.000, 0.000]",False,-0.975609756097561,"[-1.000, -0.927]",True,0.12195121951219512,"[0.024, 0.220]",True,0.09292479929173547,"[0.024, 0.195]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,R_W_B3_c1,41,41,0.14634146341463417,"[0.049, 0.268]",True,0.04878048780487809,"[0.000, 0.122]",False,-0.975609756097561,"[-1.000, -0.927]",True,0.1707317073170732,"[0.073, 0.293]",True,0.14811165490756617,"[0.049, 0.268]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,R_W_B3_c1.5,41,41,0.12195121951219512,"[0.024, 0.244]",True,0.04878048780487809,"[0.000, 0.122]",False,-1.0,"[-1.000, -1.000]",True,0.14634146341463417,"[0.049, 0.244]",True,0.12051822709965077,"[0.024, 0.220]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,R_W_B4_c1.5,41,41,0.12195121951219512,"[0.024, 0.244]",True,0.0,"[0.000, 0.000]",False,-1.0,"[-1.000, -1.000]",True,0.12195121951219512,"[0.024, 0.244]",True,0.12051822709965077,"[0.024, 0.220]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,R_W_C36_c0.787_G3,41,41,0.12195121951219512,"[0.024, 0.220]",True,0.024390243902439046,"[0.000, 0.073]",False,-0.975609756097561,"[-1.000, -0.902]",True,0.1707317073170732,"[0.073, 0.293]",True,0.12051822709965077,"[0.024, 0.220]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,R_W_S2_c0.726_G2,41,41,0.12195121951219512,"[0.048, 0.220]",True,0.024390243902439046,"[0.000, 0.073]",False,-0.975609756097561,"[-1.000, -0.927]",True,0.14634146341463417,"[0.049, 0.268]",True,0.12051822709965077,"[0.024, 0.220]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,R_W_S4_c0.943_G1,41,41,0.12195121951219512,"[0.024, 0.220]",True,0.04878048780487809,"[0.000, 0.122]",False,-0.975609756097561,"[-1.000, -0.927]",True,0.12195121951219512,"[0.024, 0.220]",True,0.12051822709965077,"[0.024, 0.220]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,S5X_W_ALL48_c1.5,100,100,0.06,"[0.000, 0.120]",False,0.04999999999999999,"[-0.060, 0.170]",False,-0.61,"[-0.710, -0.510]",True,0.06,"[0.020, 0.110]",True,0.003592061759442387,"[0.000, 0.020]",False,keyword;classifier,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,S5X_W_K96_c1.5,100,100,0.06,"[0.000, 0.120]",False,0.06999999999999998,"[-0.040, 0.190]",False,-0.7,"[-0.780, -0.610]",True,0.04,"[0.010, 0.080]",True,0.003592061759442387,"[0.000, 0.020]",False,keyword;classifier,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,SMK_A1_L20_c1,20,20,0.8,"[0.600, 0.950]",True,0.30000000000000004,"[0.100, 0.500]",True,-0.95,"[-1.000, -0.850]",True,0.8999999999999999,"[0.750, 1.000]",True,0.8876155201596971,"[0.750, 1.000]",True,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,SMK_W_4layer,20,20,0.19999999999999996,"[0.050, 0.400]",True,0.0,"[0.000, 0.000]",False,-1.0,"[-1.000, -1.000]",True,0.25,"[0.100, 0.450]",True,0.20881719608497973,"[0.050, 0.400]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,SMK_X1_all48,20,20,0.2,"[0.050, 0.400]",True,0.04999999999999999,"[-0.250, 0.350]",False,-0.4,"[-0.650, -0.200]",True,0.15,"[0.000, 0.300]",False,0.14146983900521262,"[0.000, 0.300]",False,workhorse_broad;keyword;classifier;rogan_gladen,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,SMK_X4_L20_c2,20,20,0.6499999999999999,"[0.400, 0.850]",True,0.35,"[0.150, 0.550]",True,-0.9,"[-1.000, -0.750]",True,0.8999999999999999,"[0.750, 1.000]",True,0.7744824661472445,"[0.600, 0.950]",True,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,W0_core,41,41,0.7073170731707318,"[0.537, 0.854]",True,0.1707317073170731,"[0.024, 0.317]",True,-0.8780487804878049,"[-0.976, -0.780]",True,0.7560975609756098,"[0.610, 0.878]",True,0.8421239831632844,"[0.732, 0.951]",True,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,W3_core_plus_act_all48,41,41,0.02439024390243902,"[-0.098, 0.171]",False,-0.2926829268292683,"[-0.488, -0.073]",True,-0.4146341463414634,"[-0.561, -0.268]",True,0.0975609756097561,"[0.024, 0.195]",True,0.051793235918532625,"[0.000, 0.122]",False,workhorse_broad;keyword;classifier,True,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,W4_core_plus_act_random,41,41,-0.02439024390243899,"[-0.220, 0.171]",False,-0.09756097560975613,"[-0.293, 0.122]",False,-0.7073170731707317,"[-0.830, -0.561]",True,0.02439024390243902,"[-0.146, 0.195]",False,0.0026973611956766785,"[-0.195, 0.171]",False,keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),False,True
exp9,gemma,W_ALL48_c0.25,41,41,0.4878048780487805,"[0.341, 0.634]",True,0.07317073170731703,"[0.000, 0.171]",False,-0.9512195121951219,"[-1.000, -0.878]",True,0.4878048780487804,"[0.317, 0.659]",True,0.5344196442183811,"[0.390, 0.683]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,W_ALL48_c0.5,41,41,0.5365853658536586,"[0.366, 0.684]",True,0.07317073170731714,"[-0.049, 0.195]",False,-0.9024390243902439,"[-0.976, -0.805]",True,0.7317073170731707,"[0.561, 0.878]",True,0.648539477851205,"[0.488, 0.805]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,W_ALL48_c0.717_G4,41,41,0.5121951219512195,"[0.317, 0.683]",True,0.12195121951219512,"[-0.049, 0.317]",False,-0.8048780487804879,"[-0.902, -0.683]",True,0.7073170731707317,"[0.561, 0.854]",True,0.6179324754465845,"[0.463, 0.780]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
exp9,gemma,W_ALL48_c1,41,41,0.2926829268292683,"[0.098, 0.463]",True,-0.07317073170731714,"[-0.293, 0.122]",False,-0.7560975609756098,"[-0.878, -0.610]",True,0.46341463414634143,"[0.293, 0.610]",True,0.3639949866386087,"[0.220, 0.513]",True,workhorse_broad;keyword,False,binomial item bootstrap of the (corrected) rates; the Rogan-Gladen gap CI does not propagate Se/Sp uncertainty (the per-cell rg_ci_lo/hi columns in judge_sensitivity_iter4.csv do),True,True
