model,trial,attn_cov0.10,attn_cov0.25,attn_cov0.50,attn_cov0.75,attn_mass,attn_energy,attn_centroid,attn_partic,attn_A1,attn_A2,mlp_cov0.10,mlp_cov0.25,mlp_cov0.50,mlp_cov0.75,mlp_mass,mlp_energy,mlp_centroid,mlp_partic,mlp_A1,mlp_A2,sum_cov0.10,sum_cov0.25,sum_cov0.50,sum_cov0.75,sum_mass,sum_energy,sum_centroid,sum_partic,sum_A1,sum_A2,mean_cos_in_support
gams,36,19,19,19,19,16.577582214652086,3547503330.3982067,38.03230599088448,18.999195910830277,12.866585307054265,2577350844.2570896,39,39,39,39,42.34429606647195,6624365436.992199,28.64501456151108,38.78926850580821,19.349998249309976,4369442379.315695,39,39,39,39,58.92187828112403,19366433131.02008,31.28611494702255,35.159301849352765,32.21658355636424,13613942161.696686,0.43570511652022387
gams,37,3,3,3,3,2.429235676636725,322488623.7509248,35.00040004945548,2.993530340492542,0.8662035601715727,40344201.248593144,25,25,22,15,21.254730119523494,4528770774.00876,36.16136897535715,22.41645524552593,8.892849070244988,529827859.34256655,25,25,22,15,23.68396579616022,5787588712.375711,36.0422897992369,20.187718591261042,9.759052630416562,686306663.5170734,0.46910681483507277
gams,38,18,17,14,8,12.912707583356562,3162499286.680155,39.580526885064224,15.9980279348159,5.83749648109655,530888899.6373169,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,18,17,14,8,12.912707583356562,3162499286.680155,39.580526885064224,15.9980279348159,5.83749648109655,530888899.6373169,0.49462253860325933
gams,39,22,22,21,5,14.482310395065532,1479053998.8835807,32.59749353020265,21.557104146492733,14.482310395065532,1479053998.8835807,10,0,0,0,2.4397122287433533,207738511.57617342,42.50258293919363,9.999840580245335,2.4397122287433533,207738511.57617342,26,22,21,11,16.922022623808886,2232304215.115172,34.02554786478977,23.726443964859126,16.922022623808886,2232304215.115172,1.0
gams,40,36,33,23,14,22.969214677017856,2311126987.473713,30.645187808307643,30.187274475599303,13.422784887831686,1093776181.332758,21,21,21,21,24.102033925046364,7210490521.560225,37.64577142068763,20.73803750896604,15.91104526875972,2563805854.594494,36,33,28,23,47.07124860206422,16612771641.64714,34.22971782889662,27.51920748673153,29.333830156591404,6659959688.121481,0.4667330907685112
gams,41,38,38,38,28,30.146294502001997,3578902582.5088835,29.200626376703458,37.7593612796633,30.146294502001997,3578902582.5088835,29,15,0,0,7.454853309964081,566762990.5844018,35.932743992963005,25.805973120674153,7.454853309964081,566762990.5844018,38,38,38,29,37.60114781196608,6922728715.712009,30.535344921616296,36.637948133602926,37.60114781196608,6922728715.712009,1.0
gams,42,18,18,18,14,15.169618358293071,3570474473.5728307,39.06630347336992,17.7880134487746,15.169618358293071,3570474473.5728307,20,18,12,8,12.176721984325994,1662561065.1882584,35.517869267977325,16.550106084751118,12.176721984325994,1662561065.1882584,22,21,18,18,27.346340342619065,9054897891.485634,37.48626401443733,18.942558862379162,27.346340342619065,9054897891.485634,1.0
gams,43,37,37,33,25,32.52593841210004,4560026620.610521,30.427177295111765,34.11947994252413,32.52593841210004,4560026620.610521,0,0,0,0,1.5488027352009688,9308857.465217523,29.388797110342153,36.73705044934256,1.5488027352009686,9308857.465217523,37,37,34,27,34.07474114730101,4977868679.198431,30.3799796931286,34.28876881863924,34.07474114730101,4977868679.198431,1.0
gams,44,10,10,8,3,6.630770037204465,1672440163.1035306,43.073242144486095,9.611663911925639,6.630770037204465,1672440163.1035306,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,10,10,8,3,6.630770037204465,1672440163.1035306,43.073242144486095,9.611663911925639,6.630770037204465,1672440163.1035306,1.0
gams,45,41,41,41,41,49.61794339660394,8070890075.348605,27.742820254608773,40.517631795045475,23.110515398326285,4096253332.6712713,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,41,41,41,41,49.61794339660394,8070890075.348605,27.742820254608773,40.517631795045475,23.110515398326285,4096253332.6712713,0.4365784980156326
gams,46,19,19,19,19,18.157920781894273,4294733328.6364975,38.045271597189625,18.95474441203905,5.85375507400268,335565468.7884149,2,2,2,2,2.22851358628209,437307664.1551213,35.48782578443654,1.9988150103198248,0.6911502682440783,41586268.96342303,19,19,19,19,20.386434368176364,5508448386.583649,37.76570810722508,17.12551822517469,6.544905342246759,450711395.99669665,0.32539275441433785
gams,47,29,29,29,29,33.17660891578456,6797347142.443484,33.1980855914273,28.533584345668164,20.59297153228384,4362538933.783935,3,1,0,0,0.5595812410034153,37973716.02764313,41.09781185554272,2.7094809181464456,0.49583473107927334,29694315.66415229,29,29,29,29,33.73619015678798,7260169582.287457,33.329118129657516,28.471634847315684,21.088806263363114,4724285184.736931,0.5971211923768143
gams,48,18,18,18,18,19.389651113071466,3349492698.59178,33.44338371147482,17.841461667809583,12.807551862427434,2114550716.735229,17,15,12,9,12.105910378238077,3674403701.7575254,41.019978390449374,14.042732881224103,10.407952356402951,2899818268.6779704,23,23,23,23,31.49556149130954,10642129715.560009,36.35559012447082,21.428370853991442,23.215504218830386,8027562384.818256,0.6953643876259432
gams,49,6,6,4,2,4.0624995245467055,274988303.36456525,29.577702267936136,5.242877877736521,4.062499524546705,274988303.36456525,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,6,6,4,2,4.0624995245467055,274988303.36456525,29.577702267936136,5.242877877736521,4.062499524546705,274988303.36456525,1.0
gams,50,32,32,32,23,26.906871478539557,4539587243.126135,32.749470791915265,31.39241391335032,26.906871478539557,4539587243.126135,31,31,31,31,36.476893482510384,7161998195.899088,32.09615714229205,30.923092356876666,36.476893482510384,7161998195.899088,32,32,32,31,63.38376496104994,23046924368.641567,32.37349356142698,31.367109561950134,63.38376496104994,23046924368.641563,1.0
gams,51,15,15,13,9,12.71758321149153,4093460957.2800198,41.26275994578609,13.7464227535854,12.71758321149153,4093460957.2800193,23,23,23,0,16.535257160706955,2673330253.060108,36.17781556312905,22.98001349076229,16.53525716070696,2673330253.060108,23,23,23,15,29.252840372198484,12775617379.709919,38.38847963846128,20.203267466902904,29.252840372198484,12775617379.70992,1.0
gams,52,17,17,13,6,11.223784155768492,2354245059.343013,39.423393558004264,15.57993431006739,1.6663340981028796,41327407.982125536,18,18,18,15,16.06708802047862,4184048299.866211,39.15868152444747,17.65366837481179,2.536034003915037,73931929.4993711,18,18,18,17,27.290872176247113,12646757419.44351,39.26754835394594,17.10627498365936,4.202368102017917,220818674.97528255,0.16633835846427927
gams,53,22,22,22,16,18.944903472705313,4255514741.6891346,37.30742150430835,21.278206551994625,2.345422364166976,41078524.21659492,39,27,0,0,10.81215928626172,515624255.78370744,30.146965984277195,36.594997053144596,2.7575461780937944,12771512.645151045,39,27,22,22,29.757062758967038,7643881471.786646,34.70568670703105,27.23239538848488,5.10296854226077,87787680.11034419,0.2736921173926657
gams,54,37,32,23,7,20.312380148900175,2248629997.0073595,31.890609830602106,32.51381796874728,11.250606351026445,1502773544.2518024,24,24,24,0,12.183213933546714,1303474900.2895634,35.50013005318633,23.999999990828975,8.12384380968826,893007998.5531893,37,32,24,24,32.495594082446885,6918417416.068602,33.24388735362979,29.8587677572651,19.374450160714705,4686116966.796164,0.44029962914105414
gams,55,25,25,24,18,22.19826563043668,4612186539.442504,35.841176568616156,23.71342980922674,22.198265630436683,4612186539.442504,2,2,2,2,2.2735775863954393,725098737.0304751,39.488791415447466,1.9989954458766839,2.2735775863954393,725098737.0304751,25,25,24,18,24.47184321683212,6755451802.916113,36.18006135494295,21.069464471142663,24.47184321683212,6755451802.916113,1.0
gams,56,8,8,8,6,8.236303430746293,3668300111.267414,44.170133121099916,7.317315054559001,6.181224454394264,2050758222.3564696,12,12,10,6,9.383372866165232,2741994475.225933,41.43451153852736,11.128554485614558,7.967557398387554,1947011947.7272878,12,12,11,9,17.61967629691152,11524800131.441174,42.7132756341944,10.350148366955821,14.148781852781816,7118375020.197109,0.8397468731556711
gams,57,25,25,20,15,21.75315779903687,6438344272.373001,37.84279693448304,21.545949000073623,21.75315779903687,6438344272.373001,23,0,0,0,3.8236092150930316,79471392.15980181,31.600130584103006,26.470823929319906,3.823609215093031,79471392.15980183,27,25,23,18,25.576767014129906,7684162799.7242565,36.909546982646766,23.485099381968404,25.576767014129906,7684162799.7242565,1.0
gams,58,9,9,9,7,7.524423234513417,583018121.8711354,29.00697117816709,8.90611506029158,7.524423234513417,583018121.8711354,28,28,28,28,29.595425649807197,4843726320.826767,31.542770858891107,27.49609852245477,29.595425649807197,4843726320.826767,28,28,28,28,37.11984888432061,7077410429.633073,31.028748560600697,24.493192262255587,37.11984888432062,7077410429.633074,1.0
gams,59,38,35,26,12,23.1741218321206,3051122937.8570433,31.84289914883628,33.9109719809654,23.1741218321206,3051122937.8570433,18,0,0,0,2.246604055682596,45816317.392657146,33.93419067522849,18.81590507234338,2.2466040556825955,45816317.392657146,38,35,26,17,25.4207258878032,3731429751.063628,32.02772093738566,32.96733507017664,25.4207258878032,3731429751.063628,1.0
gams,60,34,34,34,34,36.386448223658164,6768705022.273491,31.459647650517425,33.40771954773324,19.554141467756743,2576871314.194335,46,46,17,0,21.763702002631685,1186887617.5672393,25.282417205861048,45.21119749235006,8.864695410066387,459353495.5249572,46,46,34,34,58.150150226289846,13596821395.734123,29.147712048013947,39.026322517511005,28.418836877823132,5202700019.464518,0.3780608062619031
gams,61,30,30,30,30,32.29729907877057,5958498176.832661,32.53485191967111,29.964285755095453,16.3933882379249,1355297542.6415694,37,37,37,37,34.59690413767395,4535244591.787342,29.04744016771885,36.99539249259362,14.767479014033354,1012431759.3943696,37,37,37,37,66.89420321644452,20879489704.989933,30.731203109018566,35.01157120404384,31.160867251958248,4709867033.277082,0.42440284546724955
gams,62,22,22,22,21,20.117561329007593,4084372490.825493,35.57589602159404,21.720493001838157,20.117561329007593,4084372490.825493,16,11,0,0,5.021596197073891,552027337.37668,40.3415329516515,15.185721233360344,5.021596197073891,552027337.37668,23,23,22,21,25.139157526081483,7364045582.035585,36.52784137854498,21.696793602109096,25.139157526081483,7364045582.035585,1.0
gams,63,32,32,32,32,32.50362275124142,5217022837.682651,31.554903313976048,31.698621822192987,32.50362275124142,5217022837.682651,17,11,0,0,4.933196309329522,473689110.8210207,39.82606322596338,16.6781863907308,4.933196309329522,473689110.82102066,32,32,32,32,37.43681906057095,8496794176.380188,32.64482645850584,31.314021861596373,37.43681906057094,8496794176.380188,1.0
gams,64,30,30,30,30,33.719446994507095,6667945650.775025,32.653889667378714,29.977811349785455,14.624779605594906,882312164.4388962,36,36,36,36,29.12962884629374,3451604856.019282,29.6488832937614,35.98454256814288,11.283446241731252,463669648.506813,36,36,36,36,62.84907584080083,19706531953.36458,31.26111309631269,33.91361952093353,25.908225847326158,2624814932.8239174,0.385790756741221
gams,65,31,31,31,31,39.02240900013709,8129799337.71074,32.008465332743626,30.978905148686135,17.555537515156054,1261982606.5703773,38,38,38,0,22.68191501455004,1864628234.2978,28.68290247303329,37.94642798026966,8.82925304375027,291857109.5477035,38,38,38,31,61.70432401468712,17778693268.863327,30.78602046580789,34.63739791515282,26.384790558906325,2767520580.8896894,0.38274697740441715
gams,66,26,26,26,26,35.936200973743965,9603330203.809769,33.503716093090404,25.97336150201653,13.417038256787094,684013313.3371589,0,0,0,0,3.617033691420916,40973523.586868376,27.155787300366526,40.98610990250209,1.1341933797827797,3018027.995592489,26,26,26,26,39.55323466516488,10890809721.511278,32.923215597785905,27.71050393027912,14.551231636569874,775587665.8755977,0.31207127391343753
gams,67,4,3,2,1,2.3695397970543426,498068794.17197204,40.303036714077315,3.3766607778598634,2.0975996924360993,389786750.47120166,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,4,3,2,1,2.3695397970543426,498068794.17197204,40.303036714077315,3.3766607778598634,2.0975996924360993,389786750.47120166,0.8796588790518488
gams,68,5,5,5,5,4.153217394844244,1649250708.9337547,44.00221770482295,4.994224205884743,4.153217394844244,1649250708.9337547,9,9,7,0,5.250102940430376,1245067544.9021635,43.43156597209445,8.673500450575377,5.250102940430375,1245067544.9021635,9,9,7,5,9.403320335274621,5542640821.099137,43.68360893333179,7.294197588240271,9.403320335274621,5542640821.099136,1.0
gams,69,26,26,26,26,27.19070438119828,5630346248.218246,34.57477524730378,25.994210480647567,27.19070438119828,5630346248.218246,7,5,1,0,2.5007191679808902,333772794.45568424,44.5212107692471,6.6732027316756195,2.5007191679808902,333772794.4556842,26,26,26,26,29.69142354917917,7917186286.951829,35.412500050953255,25.465472369727138,29.69142354917917,7917186286.951829,1.0
gams,70,23,23,23,23,24.545633936681675,5759391752.865909,36.052809416416345,22.996599064948313,24.545633936681675,5759391752.865908,8,7,5,0,3.9517935342396617,867905282.1115525,44.1022110157473,7.355426292029713,3.9517935342396617,867905282.1115525,23,23,23,23,28.497427470921338,9948923705.870216,37.16903554690453,22.076897277832312,28.497427470921338,9948923705.870216,1.0
gams,71,7,6,4,3,4.076789598016997,1167762848.4480343,44.88412799765278,5.7452216925132005,2.8917399444685103,590308201.8000529,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,7,6,4,3,4.076789598016997,1167762848.4480343,44.88412799765278,5.7452216925132005,2.8917399444685103,590308201.8000529,0.7460082704899024
gams,72,31,31,31,31,42.28402990189696,9631921559.133272,32.02340135529688,30.99765419562202,42.28402990189696,9631921559.133272,34,34,34,17,25.207424536961234,3053375656.313299,31.022406685706216,33.81289823791143,25.207424536961238,3053375656.313299,34,34,34,31,67.4914544388582,23522327019.367256,31.649539244820872,32.52490498057099,67.4914544388582,23522327019.367256,1.0
gams,73,7,7,5,1,4.094281002961546,1131753722.0546548,44.386451666606206,6.4361611148527755,3.4460796617876235,807312002.0171659,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,7,7,5,1,4.094281002961546,1131753722.0546548,44.386451666606206,6.4361611148527755,3.4460796617876235,807312002.0171659,0.8573020644176664
gams,74,20,20,20,15,18.777849400493334,2944536214.029387,33.574474491349584,19.033296937020506,9.35667567410286,581065626.027811,43,43,0,0,18.99645001619823,1006016717.9114841,26.13047842299613,42.95022611371954,6.622395535208177,166622861.95379227,43,43,20,20,37.77429941669157,6745388001.516578,29.830937181144243,32.47459551361914,15.979071209311037,1317577148.314429,0.3407023819981254
gams,75,27,27,27,27,36.54434606489991,5812244578.641566,28.997723509153193,26.999673071101885,10.69378967927279,189709264.86368328,39,39,39,17,28.99189123965892,2889567263.3257,28.21667850687707,38.91668796126669,7.090015921063081,61012727.97868523,39,39,39,27,65.53623730455882,15258324667.291502,28.652205171656373,33.900488588035934,17.783805600335874,462643800.62157536,0.2455589481498236
gams,76,11,11,11,6,8.513186310368063,1494248904.6391132,37.10549903018084,10.638702534144604,8.513186310368063,1494248904.639113,12,10,7,3,6.738180163233617,1662632850.314723,42.771546872714026,10.506356305556023,6.738180163233617,1662632850.3147228,16,16,16,11,15.251366473601678,4401224806.441318,39.60880594648718,14.943902754642234,15.251366473601678,4401224806.441318,1.0
gams,77,4,4,4,4,4.389570854210852,2192717541.610353,43.496103294376816,3.996185622193307,4.389570854210852,2192717541.6103535,18,18,18,12,15.3831927668789,4296808543.690372,39.781020881408956,16.958735641130104,15.3831927668789,4296808543.690372,18,18,18,12,19.77276362108975,10786928516.968006,40.605772433263915,13.87889642972403,19.77276362108975,10786928516.968006,1.0
gams,78,36,36,36,36,39.24743446308807,6177870341.545246,29.539763273711642,35.99859130976766,18.921818066400093,2151231898.6631517,4,1,0,0,0.8272046479317946,92511907.55891377,44.40482019471169,3.6570376666089963,0.39029547506615864,20627244.79261586,36,36,36,36,40.07463911101986,7163449689.941396,29.846601824216282,35.86511243776519,19.31211354146625,2369295519.1255636,0.48048096459248135
gams,79,20,20,20,11,15.428168165920738,3134786737.298543,37.99451392337379,19.63489107648654,15.428168165920738,3134786737.298543,2,0,0,0,1.4449670927421838,34465589.028453134,38.97485509906802,18.33112733303711,1.4449670927421838,34465589.028453134,20,20,20,15,16.87313525866292,3818887655.2039013,38.07846754057787,19.596520916369016,16.87313525866292,3818887655.203901,1.0
gams,80,23,23,23,23,24.28981178923729,3400428417.5310707,30.963388036781573,22.90275710864699,15.364485437408597,1563602618.5582755,40,35,0,0,12.929861708894194,652254473.9571548,28.977661887606214,39.00777144321806,6.1899425158320005,243960480.2188197,40,35,23,23,37.219673498131485,6453097119.053625,30.273560263255792,29.22259626674432,21.554427953240594,2900658885.721721,0.43414464573827205
gams,81,23,23,23,23,21.417839175080164,4366204981.563252,36.029498391652204,22.997459129474315,21.417839175080168,4366204981.563252,2,0,0,0,0.30918847683017153,17679575.899452977,44.62906984291586,2.7617376393269324,0.30918847683017153,17679575.89945298,23,23,23,23,21.72702765191034,4676216567.0773535,36.151875388681276,22.965397699835126,21.72702765191034,4676216567.0773535,1.0
gams,82,25,25,25,25,25.41113144903181,5277738960.587699,35.036170129357295,24.99899702883274,25.41113144903181,5277738960.587699,11,10,0,0,3.8080677488966095,522145955.70162976,42.23693300894165,10.379594868235856,3.8080677488966095,522145955.70162976,25,25,25,25,29.21919919792842,8578613430.4161,35.97462818576909,24.38757904205096,29.21919919792842,8578613430.4161005,1.0
gams,83,36,36,36,36,47.29786025262017,9019334619.753565,29.66493826061916,35.94307585409627,23.324538209083332,5400059840.48591,41,41,0,0,16.893691980369667,878594009.1901774,27.0043072494805,40.99994768122972,7.208717746605622,523721228.13151664,41,41,36,36,64.19155223298984,15525715918.554115,28.964723369219538,38.08657721785772,30.533255955688958,9285998453.796547,0.426555189352352
gams,84,37,37,37,23,29.957662483582887,3452398059.1702795,29.594717721663027,35.62098893152313,29.957662483582887,3452398059.1702795,46,46,46,4,30.348861173425895,2331120546.14612,25.194760078764258,45.526850720462356,30.348861173425895,2331120546.14612,46,46,46,37,60.30652365700878,11433694840.476255,27.380467992516678,41.817767688530544,60.30652365700879,11433694840.476255,1.0
gams,85,28,28,28,28,32.43593999519536,6938701571.376074,33.536752056740674,27.99809779794736,32.435939995195355,6938701571.376075,10,8,6,3,5.6891622099536745,1597839326.301124,43.61858803758263,8.36762347089889,5.689162209953675,1597839326.301124,28,28,28,28,38.125102205149034,13634929009.338047,35.04119917823353,26.60722563139598,38.125102205149034,13634929009.338047,1.0
gams,86,22,22,22,22,22.394822497550273,5601506832.0728855,37.00331445365551,21.817722178048214,11.286740849377894,1010490596.7145782,32,32,32,31,28.118377366331956,4446363903.879163,32.1572767420152,31.79796073019457,13.356210393258877,885864563.0470738,32,32,32,31,50.51319986388222,19835473372.128796,34.30574792699388,28.612183024042192,24.64295124263677,3734698791.850136,0.4734619322217324
gams,87,38,38,38,38,52.05832269317819,9865576014.615494,28.64979588315961,37.98186639226554,20.716043757163536,1745707182.086516,46,46,46,46,47.10432433855439,5450131579.66412,24.68046688240917,45.958283007563026,15.714646834567588,994330414.4360734,46,46,46,46,99.16264703173258,29979579758.07251,26.764281869017303,43.25697965200545,36.43069059173112,5374553923.634031,0.3263068572277041
gams,88,38,38,38,38,43.88749653410562,7366248619.177232,29.215531410068923,37.44745981408409,14.67416458588716,523572196.91693544,45,45,45,45,56.80444052158708,8394536938.65097,25.305121693532588,44.916525632987145,16.26845380200966,592947654.601737,45,45,45,45,100.69193705569272,31467454388.94684,27.009509332698766,42.97618791811805,30.94261838789682,2229501800.215054,0.2796736711636797
gams,89,33,33,33,32,36.85350602166737,7141340412.199515,31.858286737794657,32.09423785141487,15.337109238354282,957029388.6785415,42,42,42,42,57.70410305864318,9860321822.837757,26.59962482422429,41.993327772447024,19.18463640022678,1309418887.3939123,42,42,42,42,94.55760908031056,33699250381.822227,28.64917039102345,39.999278265189496,34.52174563858105,4496066568.420073,0.3302380056593218
gams,90,43,43,43,43,57.535491459708396,9316197244.783394,26.162670411934883,42.96177431555151,21.701410155598712,2283594897.323034,45,45,45,45,46.317139344779534,5522935586.317015,25.219926317495894,44.93995517857986,16.81438847618028,1362751137.8749163,45,45,45,45,103.85263080448794,29185079099.188026,25.742216839884282,44.24917300981824,38.515798631778985,7174447934.564712,0.3539549225282999
gams,91,40,40,40,35,41.36242932162308,5996286642.661762,28.64652854209964,38.19774599871459,15.609459020498996,919527807.7116059,41,41,41,34,41.91712605400786,6806313997.474995,29.06368948035522,38.754608160433186,15.310051509798912,900967156.4169077,41,41,41,40,83.27955537563095,25551240653.91201,28.85649829463729,38.58803364155194,30.919510530297913,3636017036.1206665,0.33032617449507534
gams,92,35,35,35,35,46.896240858159146,10240504258.040161,30.62227601437219,34.83247490184134,19.446835577631106,1582044680.9539735,38,38,38,38,46.93697896089631,7642366496.265228,28.544239002487732,37.79643843372331,18.71496272995958,1394384284.804935,38,38,38,38,93.83321981905547,35518534920.66012,29.582806414001755,36.920532449920294,38.16179830759069,5933889916.389797,0.3832238524876124
gams,93,38,38,38,38,49.99525733619442,9756537984.2347,29.077744227560032,37.86418856139293,16.54398528114777,658218505.7693993,43,43,43,22,32.28562894129858,2959775290.5359597,26.212961214488335,42.95853463673182,9.69926196204559,215372007.91381407,43,43,43,38,82.28088627749301,23459524862.698166,27.95365179805653,40.791437795325294,26.243247243193363,1626092537.4801016,0.2961359093418716
gams,94,16,16,16,16,18.289734185671957,5717202914.409262,39.500662322921336,15.999973961586324,18.289734185671954,5717202914.409261,8,5,0,0,2.5564104059112456,338021050.4264434,44.22270860437768,7.32792129961724,2.5564104059112456,338021050.4264434,16,16,16,16,20.846144591583204,8261775054.920792,40.07973766215617,15.721054970748446,20.846144591583204,8261775054.920792,1.0
gams,95,37,37,37,37,46.95001637616249,8463297875.368513,29.166332965508353,36.97039075636518,20.590114477188557,2068760928.5387537,34,34,0,0,11.609996967435745,606079241.5039384,30.806858923484405,33.42225941204161,5.736240573618271,164367758.8143086,37,37,37,37,58.560013343598236,13580905996.75756,29.491580524544027,36.73492234292292,26.326355050806825,3395300248.1899843,0.4323417297379891
gams,96,43,43,43,43,49.703803183431944,7362781458.377157,26.704491181261936,42.66504466499229,49.703803183431944,7362781458.377157,42,42,42,42,48.39197511576052,7154310835.631482,27.16886194292289,41.47244388137255,48.39197511576052,7154310835.631482,43,43,43,43,98.09577829919246,29026459958.66296,26.933571563031734,42.244577879237376,98.09577829919246,29026459958.66296,1.0
gams,97,26,26,26,26,29.26274119276176,6199950229.810373,33.522826114231755,25.73452600313057,18.463811423120777,2403984368.0950413,47,47,47,37,36.783927601944775,3208390312.605474,24.327580936823555,46.88930500694381,14.019395781055401,1161506332.4358246,47,47,47,37,66.04666879470653,18243805557.299503,28.401640760595512,39.87831480702152,32.48320720417618,6896279250.8922,0.3697324515428394
gams,98,19,17,12,6,11.450296445543069,2588568359.261983,39.89794317007992,16.48670956619366,4.290225970024871,274360035.98985416,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,19,17,12,6,11.450296445543069,2588568359.261983,39.89794317007992,16.48670956619366,4.290225970024871,274360035.98985416,0.45546403630307797
gams,99,35,35,35,35,38.243427745502395,6216269594.168059,30.171012503790838,34.90320338897561,14.829405692587011,756655472.1813986,42,0,0,0,6.279415554763935,114952024.18661168,26.626309516256793,41.93870039142156,2.068477272146334,14249013.15982357,42,35,35,35,44.52284330026634,8021588985.184681,29.67107446239431,36.42630495847947,16.897882964733345,978519974.8399754,0.32127491388114865
gams,100,31,31,31,31,41.18784777390525,9217040456.499073,32.07495253875263,30.994044125854856,41.18784777390525,9217040456.499073,45,45,45,45,47.76060883855329,5844794960.8252945,25.087968653371643,44.99013536482563,47.76060883855329,5844794960.8252945,45,45,45,45,88.94845661245856,29735112289.27566,28.323312352741606,40.88613384773814,88.94845661245854,29735112289.27566,1.0
gams,101,30,30,30,30,34.126637296858554,7540335127.115143,33.33248827843071,29.380789262482885,34.12663729685856,7540335127.115143,41,35,0,0,12.59895685034429,511635566.5202741,27.833961708642498,39.96052292146113,12.59895685034429,511635566.5202741,41,35,30,30,46.72559414720284,11950920565.876917,31.849881149348747,32.980028000950426,46.72559414720284,11950920565.876917,1.0
gams,102,40,40,40,33,37.681932751887004,5693944920.22167,29.193342678503512,38.71761047556957,15.225516562776676,1081607578.4176016,41,38,0,0,14.397377308330693,632321547.1149272,27.597278172436045,39.55109607942835,5.882611795539246,153320878.28107303,41,40,40,40,52.07931006021769,10086405936.416676,28.75210905087447,39.18102699956322,21.10812835831592,2039660319.8560877,0.36413352302493956
gams,103,42,42,42,42,47.435599414063674,6633762023.425453,27.054413287938374,41.235994922309395,13.006897238076043,255422041.63462856,46,46,46,46,43.610199574438056,4905070218.076993,25.276670336376384,45.554209508195456,10.997984616840181,172399545.52559406,46,46,46,46,91.04579898850173,22933967463.419502,26.202888826941987,43.88962699467901,24.004881854916224,847272039.605752,0.2442262809497904
gams,104,31,31,31,27,28.51743351547374,5404609893.497503,33.21447199490028,30.405897909866987,28.51743351547374,5404609893.497503,9,3,0,0,2.017509319360789,165385136.7395396,43.30394027869339,9.367518535830888,2.017509319360789,165385136.7395396,31,31,31,27,30.53494283483453,7136508857.267207,33.8811048554906,29.63619914150072,30.53494283483453,7136508857.267206,1.0
gams,105,44,44,44,33,37.91473645889967,4476979726.630963,27.106488242700173,42.55396658911824,9.649126186032177,165351845.7967152,39,39,39,39,45.076925830612545,7426643024.094057,28.69506002636834,38.62870593019215,12.126618899378164,260817094.819601,44,44,44,39,82.99166228951222,23427250428.042946,27.969321092332866,40.875776325095195,21.775745085410342,841304638.3634697,0.24556455812018377
gams,106,43,43,43,43,53.15441920070248,8236484866.886103,26.66154633549673,42.53934387045995,13.986186665122613,279579590.63487035,45,45,45,45,46.74237080170902,5782380061.20006,25.805242131080515,44.233146208701044,12.11873994294749,210612583.08476686,45,45,45,45,99.8967900024115,27816494056.99972,26.260875917148763,43.58879088888598,26.1049266080701,975406530.8426204,0.24750365381958067
gams,107,45,45,45,45,55.88722746252844,8069580792.176956,25.39955284266554,44.778977197784016,12.742281230917627,183535914.69858968,34,34,34,24,29.260834405779768,3649385890.662303,30.54143495626669,33.03585259822873,7.373594655010036,85287047.05511218,45,45,45,45,85.14806186830822,22506602404.044342,27.16654269256749,42.37971095510232,20.11587588592766,517811121.20576787,0.22306404447022904
gams,108,7,6,5,3,4.552328294904122,1366694755.7770069,44.75646236820375,6.0553668471032775,2.7194883466567847,486340563.39763284,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,7,6,5,3,4.552328294904122,1366694755.7770069,44.75646236820375,6.0553668471032775,2.7194883466567847,486340563.39763284,0.639149896003405
gams,109,43,43,43,43,49.86957540633195,7238815862.530789,26.61181560232003,42.623465567680384,14.134592801249175,370994836.8720262,47,47,47,38,44.495876930100884,5038447066.8636055,25.54430329604127,44.84463041441154,12.604956986094573,305140178.575292,47,47,47,43,94.36545233643282,24312116787.750618,26.10845452021341,44.05800901610503,26.739549787343748,1347637660.7152758,0.25291821086125954
gams,110,41,41,41,36,37.81477231062156,4623923093.63056,27.80522048116009,40.13389819580784,10.147043891190702,182623780.99634606,45,45,38,25,35.13574788063259,3752644985.1586,27.31780308321548,40.94868847677824,9.412287382052375,166381786.02530217,45,45,41,41,72.95052019125416,16677542063.456451,27.570461705459557,40.777560060332554,19.559331273243075,697028206.7413597,0.24127016443845942
gams,111,39,39,39,39,45.83595726861188,7692923518.886158,28.600345669141536,38.80090543341046,17.516799013047127,1239464827.41656,47,47,45,38,45.9180458319303,5439593770.423412,25.7920893776763,44.0564677808643,16.994989509405727,1169168690.7990623,47,47,45,39,91.75400310054218,25921914577.13108,27.194961307240657,42.118860314361285,34.51178852245285,4789247597.614819,0.30967773484414524
gams,112,43,43,43,43,59.75583844717519,10009565632.774456,26.062862475930732,42.993723780030926,16.475641469050082,560470550.1920552,46,46,46,41,45.820816708271934,5506095380.287923,25.731247547666236,44.608890553120006,12.984087743089095,370769869.7773566,46,46,46,43,105.57665515544713,30278437147.04582,25.918939874638227,44.19712675424872,29.45972921213918,1839670413.7022862,0.2568341388693569
