model,trial,phase,keyword_count,kl,direction_scope,direction_index,params_json,abl_params_json
gemma,6,startup,91,0.016061611473560333,global,29.901351072329795,"{""attn.o_proj.max_weight"": 1.2832623221092714, ""attn.o_proj.max_weight_position"": 34.28813205531377, ""attn.o_proj.min_weight"": 0.6920298921817408, ""attn.o_proj.min_weight_distance"": 19.32885295222423, ""direction_index"": 29.901351072329795, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 0.5596493700635686, ""mlp.down_proj.max_weight_position"": 28.40787547445878, ""mlp.down_proj.min_weight"": 0.7604160891076248, ""mlp.down_proj.min_weight_distance"": 26.952401878822062}","{""attn.o_proj"": {""max_weight"": 1.2832623221092714, ""max_weight_position"": 34.28813205531377, ""min_weight"": 0.8880558864101694, ""min_weight_distance"": 19.32885295222423}, ""mlp.down_proj"": {""max_weight"": 0.5596493700635686, ""max_weight_position"": 28.40787547445878, ""min_weight"": 0.4255663852552847, ""min_weight_distance"": 26.952401878822062}}"
gemma,7,startup,71,0.26082149147987366,per layer,,"{""attn.o_proj.max_weight"": 1.3058603245031022, ""attn.o_proj.max_weight_position"": 29.356814435097565, ""attn.o_proj.min_weight"": 0.4259316201493918, ""attn.o_proj.min_weight_distance"": 18.9284332033305, ""direction_index"": 20.998510387591697, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.2306890494321627, ""mlp.down_proj.max_weight_position"": 31.39010548214005, ""mlp.down_proj.min_weight"": 0.4726418364688967, ""mlp.down_proj.min_weight_distance"": 16.34098984990031}","{""attn.o_proj"": {""max_weight"": 1.3058603245031022, ""max_weight_position"": 29.356814435097565, ""min_weight"": 0.5562072037044168, ""min_weight_distance"": 18.9284332033305}, ""mlp.down_proj"": {""max_weight"": 1.2306890494321627, ""max_weight_position"": 31.39010548214005, ""min_weight"": 0.5816751324457782, ""min_weight_distance"": 16.34098984990031}}"
gemma,8,startup,99,0.0029953604098409414,per layer,,"{""attn.o_proj.max_weight"": 1.0409743294973834, ""attn.o_proj.max_weight_position"": 43.93091813775781, ""attn.o_proj.min_weight"": 0.8389928586602876, ""attn.o_proj.min_weight_distance"": 1.2604236952408097, ""direction_index"": 30.39539790086107, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.0276447640986017, ""mlp.down_proj.max_weight_position"": 44.8299102869405, ""mlp.down_proj.min_weight"": 0.3670353389460309, ""mlp.down_proj.min_weight_distance"": 10.863314402762901}","{""attn.o_proj"": {""max_weight"": 1.0409743294973834, ""max_weight_position"": 43.93091813775781, ""min_weight"": 0.8733700284969859, ""min_weight_distance"": 1.2604236952408097}, ""mlp.down_proj"": {""max_weight"": 1.0276447640986017, ""max_weight_position"": 44.8299102869405, ""min_weight"": 0.37718194430704427, ""min_weight_distance"": 10.863314402762901}}"
gemma,9,startup,100,0.0035488177090883255,per layer,,"{""attn.o_proj.max_weight"": 0.974699802673833, ""attn.o_proj.max_weight_position"": 32.78000784494932, ""attn.o_proj.min_weight"": 0.07874977488223855, ""attn.o_proj.min_weight_distance"": 3.9242191064593097, ""direction_index"": 26.039046006841954, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.4307450670267685, ""mlp.down_proj.max_weight_position"": 39.25037951458715, ""mlp.down_proj.min_weight"": 0.48952950933232975, ""mlp.down_proj.min_weight_distance"": 11.632205261315393}","{""attn.o_proj"": {""max_weight"": 0.974699802673833, ""max_weight_position"": 32.78000784494932, ""min_weight"": 0.0767573900383267, ""min_weight_distance"": 3.9242191064593097}, ""mlp.down_proj"": {""max_weight"": 0.4307450670267685, ""max_weight_position"": 39.25037951458715, ""min_weight"": 0.21086242130893548, ""min_weight_distance"": 11.632205261315393}}"
gemma,10,startup,100,0.001722805667668581,per layer,,"{""attn.o_proj.max_weight"": 1.1535209660475816, ""attn.o_proj.max_weight_position"": 36.405084252854266, ""attn.o_proj.min_weight"": 0.5045441725825995, ""attn.o_proj.min_weight_distance"": 7.2465938310708236, ""direction_index"": 33.80360645824462, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.1420199015897604, ""mlp.down_proj.max_weight_position"": 44.30818832919783, ""mlp.down_proj.min_weight"": 0.599468715310531, ""mlp.down_proj.min_weight_distance"": 19.678844000856213}","{""attn.o_proj"": {""max_weight"": 1.1535209660475816, ""max_weight_position"": 36.405084252854266, ""min_weight"": 0.582002281371158, ""min_weight_distance"": 7.2465938310708236}, ""mlp.down_proj"": {""max_weight"": 0.1420199015897604, ""max_weight_position"": 44.30818832919783, ""min_weight"": 0.08513648795454172, ""min_weight_distance"": 19.678844000856213}}"
gemma,11,startup,100,0.001842648722231388,per layer,,"{""attn.o_proj.max_weight"": 0.9302495731712805, ""attn.o_proj.max_weight_position"": 32.17963361875723, ""attn.o_proj.min_weight"": 0.43707090665945725, ""attn.o_proj.min_weight_distance"": 5.5636172733736355, ""direction_index"": 27.749509133815764, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.2888098647606268, ""mlp.down_proj.max_weight_position"": 39.28875554069061, ""mlp.down_proj.min_weight"": 0.2920482015124508, ""mlp.down_proj.min_weight_distance"": 2.5170793011560244}","{""attn.o_proj"": {""max_weight"": 0.9302495731712805, ""max_weight_position"": 32.17963361875723, ""min_weight"": 0.4065850243655447, ""min_weight_distance"": 5.5636172733736355}, ""mlp.down_proj"": {""max_weight"": 1.2888098647606268, ""max_weight_position"": 39.28875554069061, ""min_weight"": 0.376394603094846, ""min_weight_distance"": 2.5170793011560244}}"
gemma,12,startup,79,0.2390509992837906,per layer,,"{""attn.o_proj.max_weight"": 0.8332876454127116, ""attn.o_proj.max_weight_position"": 39.76311779302705, ""attn.o_proj.min_weight"": 0.990646778214411, ""attn.o_proj.min_weight_distance"": 26.154464997110523, ""direction_index"": 32.39548365430694, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.8967944773623366, ""mlp.down_proj.max_weight_position"": 33.356490818881134, ""mlp.down_proj.min_weight"": 0.38644126852553917, ""mlp.down_proj.min_weight_distance"": 24.23166313152547}","{""attn.o_proj"": {""max_weight"": 0.8332876454127116, ""max_weight_position"": 39.76311779302705, ""min_weight"": 0.8254937212539754, ""min_weight_distance"": 26.154464997110523}, ""mlp.down_proj"": {""max_weight"": 0.8967944773623366, ""max_weight_position"": 33.356490818881134, ""min_weight"": 0.3465583954385993, ""min_weight_distance"": 24.23166313152547}}"
gemma,13,startup,79,0.20131631195545197,per layer,,"{""attn.o_proj.max_weight"": 0.9363783810360451, ""attn.o_proj.max_weight_position"": 41.56471237332608, ""attn.o_proj.min_weight"": 0.4562498346577709, ""attn.o_proj.min_weight_distance"": 21.938357853094445, ""direction_index"": 26.61376943579272, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.0268663580579784, ""mlp.down_proj.max_weight_position"": 29.973757281833382, ""mlp.down_proj.min_weight"": 0.20594758811356462, ""mlp.down_proj.min_weight_distance"": 26.445093082979383}","{""attn.o_proj"": {""max_weight"": 0.9363783810360451, ""max_weight_position"": 41.56471237332608, ""min_weight"": 0.4272224815248068, ""min_weight_distance"": 21.938357853094445}, ""mlp.down_proj"": {""max_weight"": 1.0268663580579784, ""max_weight_position"": 29.973757281833382, ""min_weight"": 0.2114806497570007, ""min_weight_distance"": 26.445093082979383}}"
gemma,14,startup,100,0.007187902927398682,global,39.943257682984225,"{""attn.o_proj.max_weight"": 0.835885835595857, ""attn.o_proj.max_weight_position"": 37.89984032276931, ""attn.o_proj.min_weight"": 0.8163433096299509, ""attn.o_proj.min_weight_distance"": 25.944772312759888, ""direction_index"": 39.943257682984225, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.3525950736771932, ""mlp.down_proj.max_weight_position"": 40.64798337499344, ""mlp.down_proj.min_weight"": 0.2406625355262717, ""mlp.down_proj.min_weight_distance"": 25.27903618893159}","{""attn.o_proj"": {""max_weight"": 0.835885835595857, ""max_weight_position"": 37.89984032276931, ""min_weight"": 0.682369809503119, ""min_weight_distance"": 25.944772312759888}, ""mlp.down_proj"": {""max_weight"": 1.3525950736771932, ""max_weight_position"": 40.64798337499344, ""min_weight"": 0.3255189599714976, ""min_weight_distance"": 25.27903618893159}}"
gemma,15,startup,94,0.10586347430944443,per layer,,"{""attn.o_proj.max_weight"": 0.8964048973096775, ""attn.o_proj.max_weight_position"": 31.05792147852202, ""attn.o_proj.min_weight"": 0.8520826582144962, ""attn.o_proj.min_weight_distance"": 2.3455480307323677, ""direction_index"": 29.424054714437975, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.0991098142655695, ""mlp.down_proj.max_weight_position"": 30.691762425024322, ""mlp.down_proj.min_weight"": 0.17895748144278678, ""mlp.down_proj.min_weight_distance"": 19.028140495524873}","{""attn.o_proj"": {""max_weight"": 0.8964048973096775, ""max_weight_position"": 31.05792147852202, ""min_weight"": 0.7638110677361226, ""min_weight_distance"": 2.3455480307323677}, ""mlp.down_proj"": {""max_weight"": 1.0991098142655695, ""max_weight_position"": 30.691762425024322, ""min_weight"": 0.1966939241900155, ""min_weight_distance"": 19.028140495524873}}"
gemma,16,startup,99,0.019721053540706635,per layer,,"{""attn.o_proj.max_weight"": 1.0680706940417368, ""attn.o_proj.max_weight_position"": 41.50794319650778, ""attn.o_proj.min_weight"": 0.3200605367444218, ""attn.o_proj.min_weight_distance"": 13.682071495133789, ""direction_index"": 36.5128017103479, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.4729156469167977, ""mlp.down_proj.max_weight_position"": 34.638401305588324, ""mlp.down_proj.min_weight"": 0.8308376794396154, ""mlp.down_proj.min_weight_distance"": 6.4386081250546505}","{""attn.o_proj"": {""max_weight"": 1.0680706940417368, ""max_weight_position"": 41.50794319650778, ""min_weight"": 0.34184727961598543, ""min_weight_distance"": 13.682071495133789}, ""mlp.down_proj"": {""max_weight"": 1.4729156469167977, ""max_weight_position"": 34.638401305588324, ""min_weight"": 1.2237538180946521, ""min_weight_distance"": 6.4386081250546505}}"
gemma,17,startup,76,0.18892566859722137,per layer,,"{""attn.o_proj.max_weight"": 1.357875759158727, ""attn.o_proj.max_weight_position"": 40.34015137299733, ""attn.o_proj.min_weight"": 0.7852726966760378, ""attn.o_proj.min_weight_distance"": 17.95377962723959, ""direction_index"": 41.73418954369566, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.1033095976232539, ""mlp.down_proj.max_weight_position"": 29.7607390164875, ""mlp.down_proj.min_weight"": 0.2733348089322023, ""mlp.down_proj.min_weight_distance"": 20.952519265995765}","{""attn.o_proj"": {""max_weight"": 1.357875759158727, ""max_weight_position"": 40.34015137299733, ""min_weight"": 1.0663027591455956, ""min_weight_distance"": 17.95377962723959}, ""mlp.down_proj"": {""max_weight"": 1.1033095976232539, ""max_weight_position"": 29.7607390164875, ""min_weight"": 0.3015729180594171, ""min_weight_distance"": 20.952519265995765}}"
gemma,18,startup,99,0.019950611516833305,per layer,,"{""attn.o_proj.max_weight"": 1.4600845769373272, ""attn.o_proj.max_weight_position"": 33.52774624456928, ""attn.o_proj.min_weight"": 0.17645082631373987, ""attn.o_proj.min_weight_distance"": 2.6756619473540098, ""direction_index"": 41.696778913113974, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.0094260421633905, ""mlp.down_proj.max_weight_position"": 37.549418241265904, ""mlp.down_proj.min_weight"": 0.030912815971094743, ""mlp.down_proj.min_weight_distance"": 21.724298238503227}","{""attn.o_proj"": {""max_weight"": 1.4600845769373272, ""max_weight_position"": 33.52774624456928, ""min_weight"": 0.25763313008853866, ""min_weight_distance"": 2.6756619473540098}, ""mlp.down_proj"": {""max_weight"": 1.0094260421633905, ""max_weight_position"": 37.549418241265904, ""min_weight"": 0.031204201477827414, ""min_weight_distance"": 21.724298238503227}}"
gemma,19,startup,98,0.01668616570532322,per layer,,"{""attn.o_proj.max_weight"": 1.0561482615563043, ""attn.o_proj.max_weight_position"": 38.67596705702728, ""attn.o_proj.min_weight"": 0.3865526361074135, ""attn.o_proj.min_weight_distance"": 7.083439272377054, ""direction_index"": 39.2749781381899, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.4170801968458937, ""mlp.down_proj.max_weight_position"": 35.16049684344917, ""mlp.down_proj.min_weight"": 0.5087476340557078, ""mlp.down_proj.min_weight_distance"": 21.90193227494506}","{""attn.o_proj"": {""max_weight"": 1.0561482615563043, ""max_weight_position"": 38.67596705702728, ""min_weight"": 0.4082568946248515, ""min_weight_distance"": 7.083439272377054}, ""mlp.down_proj"": {""max_weight"": 0.4170801968458937, ""max_weight_position"": 35.16049684344917, ""min_weight"": 0.2121885633568373, ""min_weight_distance"": 21.90193227494506}}"
gemma,20,startup,100,0.001928277313709259,per layer,,"{""attn.o_proj.max_weight"": 1.1320628827291712, ""attn.o_proj.max_weight_position"": 43.06944420155723, ""attn.o_proj.min_weight"": 0.2969240942165984, ""attn.o_proj.min_weight_distance"": 13.772615878159286, ""direction_index"": 31.75517326576601, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": -0.03885969144083759, ""mlp.down_proj.max_weight_position"": 35.886245912624645, ""mlp.down_proj.min_weight"": 0.9511417312161701, ""mlp.down_proj.min_weight_distance"": 10.434823064679618}","{""attn.o_proj"": {""max_weight"": 1.1320628827291712, ""max_weight_position"": 43.06944420155723, ""min_weight"": 0.3361367460505904, ""min_weight_distance"": 13.772615878159286}, ""mlp.down_proj"": {""max_weight"": 0.0, ""max_weight_position"": 35.886245912624645, ""min_weight"": 0.0, ""min_weight_distance"": 10.434823064679618}}"
gemma,21,startup,99,0.005726309027522802,global,39.6387281607985,"{""attn.o_proj.max_weight"": 1.4301949665423357, ""attn.o_proj.max_weight_position"": 36.392552533792326, ""attn.o_proj.min_weight"": 0.9810916982268031, ""attn.o_proj.min_weight_distance"": 17.49396062880361, ""direction_index"": 39.6387281607985, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 0.08698658194620307, ""mlp.down_proj.max_weight_position"": 39.93273278992113, ""mlp.down_proj.min_weight"": 0.013363461805310672, ""mlp.down_proj.min_weight_distance"": 24.63249457778986}","{""attn.o_proj"": {""max_weight"": 1.4301949665423357, ""max_weight_position"": 36.392552533792326, ""min_weight"": 1.4031524085204459, ""min_weight_distance"": 17.49396062880361}, ""mlp.down_proj"": {""max_weight"": 0.08698658194620307, ""max_weight_position"": 39.93273278992113, ""min_weight"": 0.0011624418654126115, ""min_weight_distance"": 24.63249457778986}}"
gemma,22,startup,100,0.0008227156358771026,global,35.24217725632163,"{""attn.o_proj.max_weight"": 1.2974141969457884, ""attn.o_proj.max_weight_position"": 35.201739466843364, ""attn.o_proj.min_weight"": 0.6040786281758774, ""attn.o_proj.min_weight_distance"": 8.36714298013477, ""direction_index"": 35.24217725632163, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 0.6095923779483639, ""mlp.down_proj.max_weight_position"": 41.99575096402623, ""mlp.down_proj.min_weight"": 0.20133045996383636, ""mlp.down_proj.min_weight_distance"": 2.575567862052804}","{""attn.o_proj"": {""max_weight"": 1.2974141969457884, ""max_weight_position"": 35.201739466843364, ""min_weight"": 0.7837401882669195, ""min_weight_distance"": 8.36714298013477}, ""mlp.down_proj"": {""max_weight"": 0.6095923779483639, ""max_weight_position"": 41.99575096402623, ""min_weight"": 0.12272951384279288, ""min_weight_distance"": 2.575567862052804}}"
gemma,23,startup,100,0.006638025864958763,per layer,,"{""attn.o_proj.max_weight"": 1.2695143510990616, ""attn.o_proj.max_weight_position"": 46.323568474295556, ""attn.o_proj.min_weight"": 0.90235766846125, ""attn.o_proj.min_weight_distance"": 5.115577405065065, ""direction_index"": 30.283982495084192, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.9524147209894394, ""mlp.down_proj.max_weight_position"": 39.06705437907602, ""mlp.down_proj.min_weight"": 0.8243785882114625, ""mlp.down_proj.min_weight_distance"": 6.790762780069242}","{""attn.o_proj"": {""max_weight"": 1.2695143510990616, ""max_weight_position"": 46.323568474295556, ""min_weight"": 1.145556009935846, ""min_weight_distance"": 5.115577405065065}, ""mlp.down_proj"": {""max_weight"": 0.9524147209894394, ""max_weight_position"": 39.06705437907602, ""min_weight"": 0.7851503030810879, ""min_weight_distance"": 6.790762780069242}}"
gemma,24,startup,100,0.0019290989730507135,global,26.55538795597595,"{""attn.o_proj.max_weight"": 1.0653373327811184, ""attn.o_proj.max_weight_position"": 39.62961230431494, ""attn.o_proj.min_weight"": 0.42216158144331806, ""attn.o_proj.min_weight_distance"": 5.990235170259625, ""direction_index"": 26.55538795597595, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 0.2706335441484039, ""mlp.down_proj.max_weight_position"": 28.630584969863552, ""mlp.down_proj.min_weight"": 0.3125834217850647, ""mlp.down_proj.min_weight_distance"": 24.032689582597857}","{""attn.o_proj"": {""max_weight"": 1.0653373327811184, ""max_weight_position"": 39.62961230431494, ""min_weight"": 0.44974449317748333, ""min_weight_distance"": 5.990235170259625}, ""mlp.down_proj"": {""max_weight"": 0.2706335441484039, ""max_weight_position"": 28.630584969863552, ""min_weight"": 0.08459555927972746, ""min_weight_distance"": 24.032689582597857}}"
gemma,25,startup,97,0.0037621494848281145,per layer,,"{""attn.o_proj.max_weight"": 1.2247167280938642, ""attn.o_proj.max_weight_position"": 35.26442724278242, ""attn.o_proj.min_weight"": 0.15826000240125515, ""attn.o_proj.min_weight_distance"": 12.831610330048825, ""direction_index"": 40.36854733102791, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.2800055138030604, ""mlp.down_proj.max_weight_position"": 31.291068057743274, ""mlp.down_proj.min_weight"": 0.7633169188677613, ""mlp.down_proj.min_weight_distance"": 1.161761637891793}","{""attn.o_proj"": {""max_weight"": 1.2247167280938642, ""max_weight_position"": 35.26442724278242, ""min_weight"": 0.1938236723289923, ""min_weight_distance"": 12.831610330048825}, ""mlp.down_proj"": {""max_weight"": 1.2800055138030604, ""max_weight_position"": 31.291068057743274, ""min_weight"": 0.9770498649298978, ""min_weight_distance"": 1.161761637891793}}"
gemma,26,startup,99,0.013104944489896297,per layer,,"{""attn.o_proj.max_weight"": 1.4798153967528422, ""attn.o_proj.max_weight_position"": 45.4801264601527, ""attn.o_proj.min_weight"": 0.9004760203170599, ""attn.o_proj.min_weight_distance"": 14.877065247721916, ""direction_index"": 27.896474918780825, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.4038972763468962, ""mlp.down_proj.max_weight_position"": 36.11460301543343, ""mlp.down_proj.min_weight"": 0.3617287958676807, ""mlp.down_proj.min_weight_distance"": 21.835880810362525}","{""attn.o_proj"": {""max_weight"": 1.4798153967528422, ""max_weight_position"": 45.4801264601527, ""min_weight"": 1.3325382792719103, ""min_weight_distance"": 14.877065247721916}, ""mlp.down_proj"": {""max_weight"": 0.4038972763468962, ""max_weight_position"": 36.11460301543343, ""min_weight"": 0.14610127542719864, ""min_weight_distance"": 21.835880810362525}}"
gemma,27,startup,98,0.016453329473733902,per layer,,"{""attn.o_proj.max_weight"": 0.8841911092814221, ""attn.o_proj.max_weight_position"": 44.7696738560775, ""attn.o_proj.min_weight"": 0.9826922047808109, ""attn.o_proj.min_weight_distance"": 1.9872512057422949, ""direction_index"": 30.696732416876323, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.1158612901502984, ""mlp.down_proj.max_weight_position"": 31.680250051903112, ""mlp.down_proj.min_weight"": 0.36061925630007785, ""mlp.down_proj.min_weight_distance"": 6.525592109183158}","{""attn.o_proj"": {""max_weight"": 0.8841911092814221, ""max_weight_position"": 44.7696738560775, ""min_weight"": 0.8688877106273516, ""min_weight_distance"": 1.9872512057422949}, ""mlp.down_proj"": {""max_weight"": 1.1158612901502984, ""max_weight_position"": 31.680250051903112, ""min_weight"": 0.40240106858804603, ""min_weight_distance"": 6.525592109183158}}"
gemma,28,startup,99,0.0036170503590255976,global,20.233554755242718,"{""attn.o_proj.max_weight"": 1.216354793845631, ""attn.o_proj.max_weight_position"": 30.446878814462707, ""attn.o_proj.min_weight"": 0.4682292310071259, ""attn.o_proj.min_weight_distance"": 13.113413698291042, ""direction_index"": 20.233554755242718, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 0.7445587739129004, ""mlp.down_proj.max_weight_position"": 42.91065678546928, ""mlp.down_proj.min_weight"": 0.343805421517836, ""mlp.down_proj.min_weight_distance"": 14.842234172539836}","{""attn.o_proj"": {""max_weight"": 1.216354793845631, ""max_weight_position"": 30.446878814462707, ""min_weight"": 0.569532869754171, ""min_weight_distance"": 13.113413698291042}, ""mlp.down_proj"": {""max_weight"": 0.7445587739129004, ""max_weight_position"": 42.91065678546928, ""min_weight"": 0.2559833431099279, ""min_weight_distance"": 14.842234172539836}}"
gemma,29,startup,97,0.07090219855308533,per layer,,"{""attn.o_proj.max_weight"": 1.4238371390366562, ""attn.o_proj.max_weight_position"": 44.74611312183379, ""attn.o_proj.min_weight"": 0.24959163603575696, ""attn.o_proj.min_weight_distance"": 1.6579998014257415, ""direction_index"": 31.287786757631586, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.377852220659138, ""mlp.down_proj.max_weight_position"": 35.5717159307472, ""mlp.down_proj.min_weight"": 0.11608579037255062, ""mlp.down_proj.min_weight_distance"": 21.648546259249777}","{""attn.o_proj"": {""max_weight"": 1.4238371390366562, ""max_weight_position"": 44.74611312183379, ""min_weight"": 0.3553778409806306, ""min_weight_distance"": 1.6579998014257415}, ""mlp.down_proj"": {""max_weight"": 1.377852220659138, ""max_weight_position"": 35.5717159307472, ""min_weight"": 0.15994906405179005, ""min_weight_distance"": 21.648546259249777}}"
gemma,30,startup,96,0.034644052386283875,per layer,,"{""attn.o_proj.max_weight"": 1.205553186549131, ""attn.o_proj.max_weight_position"": 42.42374802702001, ""attn.o_proj.min_weight"": 0.8435246021918145, ""attn.o_proj.min_weight_distance"": 14.775927106813615, ""direction_index"": 42.265452583991916, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.6496884129223428, ""mlp.down_proj.max_weight_position"": 37.66474526610823, ""mlp.down_proj.min_weight"": 0.31628727225808084, ""mlp.down_proj.min_weight_distance"": 27.76658687183276}","{""attn.o_proj"": {""max_weight"": 1.205553186549131, ""max_weight_position"": 42.42374802702001, ""min_weight"": 1.01691377210493, ""min_weight_distance"": 14.775927106813615}, ""mlp.down_proj"": {""max_weight"": 0.6496884129223428, ""max_weight_position"": 37.66474526610823, ""min_weight"": 0.2054881759408895, ""min_weight_distance"": 27.76658687183276}}"
gemma,31,startup,99,0.0044582257978618145,per layer,,"{""attn.o_proj.max_weight"": 1.0422139367745518, ""attn.o_proj.max_weight_position"": 42.92311883441165, ""attn.o_proj.min_weight"": 0.04921718906405981, ""attn.o_proj.min_weight_distance"": 14.225669015521136, ""direction_index"": 36.55668868290575, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.6083769059297524, ""mlp.down_proj.max_weight_position"": 39.83799847414714, ""mlp.down_proj.min_weight"": 0.27974831235866426, ""mlp.down_proj.min_weight_distance"": 12.979372799424482}","{""attn.o_proj"": {""max_weight"": 1.0422139367745518, ""max_weight_position"": 42.92311883441165, ""min_weight"": 0.051294840371431186, ""min_weight_distance"": 14.225669015521136}, ""mlp.down_proj"": {""max_weight"": 0.6083769059297524, ""max_weight_position"": 39.83799847414714, ""min_weight"": 0.17019241271183408, ""min_weight_distance"": 12.979372799424482}}"
gemma,32,startup,100,0.0011960474075749516,global,32.170342623064876,"{""attn.o_proj.max_weight"": 1.3226487694360323, ""attn.o_proj.max_weight_position"": 45.917182160245495, ""attn.o_proj.min_weight"": 0.9242628826344974, ""attn.o_proj.min_weight_distance"": 12.302249497785255, ""direction_index"": 32.170342623064876, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.1845694654086356, ""mlp.down_proj.max_weight_position"": 37.52305131397136, ""mlp.down_proj.min_weight"": 0.13274378159987776, ""mlp.down_proj.min_weight_distance"": 7.629444801626338}","{""attn.o_proj"": {""max_weight"": 1.3226487694360323, ""max_weight_position"": 45.917182160245495, ""min_weight"": 1.2224751643519178, ""min_weight_distance"": 12.302249497785255}, ""mlp.down_proj"": {""max_weight"": 1.1845694654086356, ""max_weight_position"": 37.52305131397136, ""min_weight"": 0.15724423040608787, ""min_weight_distance"": 7.629444801626338}}"
gemma,33,startup,100,0.001578274997882545,per layer,,"{""attn.o_proj.max_weight"": 1.3419170450155935, ""attn.o_proj.max_weight_position"": 45.83435158370315, ""attn.o_proj.min_weight"": 0.3460871558694677, ""attn.o_proj.min_weight_distance"": 8.643169640079961, ""direction_index"": 19.69205981300913, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": -0.21511041227033506, ""mlp.down_proj.max_weight_position"": 44.97622696266346, ""mlp.down_proj.min_weight"": 0.012479316662447282, ""mlp.down_proj.min_weight_distance"": 25.723908048530696}","{""attn.o_proj"": {""max_weight"": 1.3419170450155935, ""max_weight_position"": 45.83435158370315, ""min_weight"": 0.4644202535222072, ""min_weight_distance"": 8.643169640079961}, ""mlp.down_proj"": {""max_weight"": 0.0, ""max_weight_position"": 44.97622696266346, ""min_weight"": 0.0, ""min_weight_distance"": 25.723908048530696}}"
gemma,34,startup,100,0.0008611937519162893,global,33.008329845916094,"{""attn.o_proj.max_weight"": 1.2068047908482846, ""attn.o_proj.max_weight_position"": 38.9877846162864, ""attn.o_proj.min_weight"": 0.1868274362903105, ""attn.o_proj.min_weight_distance"": 4.454890468639801, ""direction_index"": 33.008329845916094, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": -0.058858661218297775, ""mlp.down_proj.max_weight_position"": 33.131881972437114, ""mlp.down_proj.min_weight"": 0.6163035772874993, ""mlp.down_proj.min_weight_distance"": 1.6639960337874107}","{""attn.o_proj"": {""max_weight"": 1.2068047908482846, ""max_weight_position"": 38.9877846162864, ""min_weight"": 0.2254642451770494, ""min_weight_distance"": 4.454890468639801}, ""mlp.down_proj"": {""max_weight"": 0.0, ""max_weight_position"": 33.131881972437114, ""min_weight"": 0.0, ""min_weight_distance"": 1.6639960337874107}}"
gemma,35,startup,91,0.008421523496508598,per layer,,"{""attn.o_proj.max_weight"": 1.457141455353892, ""attn.o_proj.max_weight_position"": 32.50819544471224, ""attn.o_proj.min_weight"": 0.034197903779960015, ""attn.o_proj.min_weight_distance"": 23.82266282462345, ""direction_index"": 37.712910759954994, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.14951531086397102, ""mlp.down_proj.max_weight_position"": 31.84905989809772, ""mlp.down_proj.min_weight"": 0.3636019500909804, ""mlp.down_proj.min_weight_distance"": 1.8299550871517556}","{""attn.o_proj"": {""max_weight"": 1.457141455353892, ""max_weight_position"": 32.50819544471224, ""min_weight"": 0.049831183283983296, ""min_weight_distance"": 23.82266282462345}, ""mlp.down_proj"": {""max_weight"": 0.14951531086397102, ""max_weight_position"": 31.84905989809772, ""min_weight"": 0.05436405859859901, ""min_weight_distance"": 1.8299550871517556}}"
