00:01:54|INFO   |tier 1: 3935 cases in 394 batches
00:05:06|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:06|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:07|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:07|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:07|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:07|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:07|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:07|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:07|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:07|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:07|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:07|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:07|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:07|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:07|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:07|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:08|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:08|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:08|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:08|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:08|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:08|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:08|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:08|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:09|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:09|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:09|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:09|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:09|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:09|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:09|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:09|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:09|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:09|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:10|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:10|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:10|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:10|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:10|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:10|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:10|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:10|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:10|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:10|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:10|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:10|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:10|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:10|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:11|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:11|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:11|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:11|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:11|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:11|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:11|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:11|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:11|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:11|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:11|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:12|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:12|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:12|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:12|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:12|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:12|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:12|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:12|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:12|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:12|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:12|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:12|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:12|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:13|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:13|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:13|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:13|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:13|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:13|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:13|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:13|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:13|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:13|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:13|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:14|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:14|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:14|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:14|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:14|WARNING|batch attempt 1: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:14|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:14|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:14|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:14|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:14|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:14|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:14|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:14|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:14|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:14|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:14|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:15|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:15|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:15|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:15|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:15|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:15|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:15|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:15|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:15|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:15|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:15|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:15|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:15|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:16|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:16|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:16|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:16|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:16|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:16|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:16|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:16|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:16|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:16|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:16|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:17|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:17|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:17|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:17|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:17|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:17|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:17|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
00:05:17|WARNING|batch attempt 2: {'error': {'code': 'aii_run_budget_exhausted', 'message': "AI Inventor per-run OpenRouter budget reached for Test idea: $7.05 of $7.00 spent by this run in that phase. This is AI Inventor's internal l
